temps (s);temps (ms);temps;ACTU;MILIEU;LASER
318.568;318568;321594;8.50;11.80;12.96
319.071;319071;322097;8.50;11.80;12.96
319.573;319573;322599;8.41;11.80;12.96
320.077;320077;323103;8.41;11.80;12.96
320.58;320580;323606;8.41;11.80;12.96
321.084;321084;324110;8.41;11.80;12.96
321.587;321587;324613;8.41;11.80;12.96
322.09;322090;325116;8.32;11.71;12.96
322.593;322593;325619;8.32;11.71;12.96
323.097;323097;326123;8.32;11.80;12.96
323.6;323600;326626;8.32;11.71;12.96
324.104;324104;327130;8.32;11.71;12.96
324.606;324606;327632;8.41;11.71;12.96
325.11;325110;328136;8.41;11.71;12.96
325.613;325613;328639;8.41;11.71;12.96
326.117;326117;329143;8.41;11.71;12.96
326.62;326620;329646;8.41;11.71;12.96
327.123;327123;330149;8.41;11.71;12.96
327.626;327626;330652;8.32;11.71;12.96
328.13;328130;331156;8.32;11.71;12.96
328.633;328633;331659;8.32;11.71;12.96
329.137;329137;332163;8.32;11.71;12.96
329.639;329639;332665;8.32;11.71;12.96
330.142;330142;333168;8.32;11.71;12.96
330.646;330646;333672;8.22;11.71;12.96
331.15;331150;334176;8.22;11.71;12.96
331.653;331653;334679;8.22;11.71;12.96
332.155;332155;335181;8.22;11.71;12.96
332.659;332659;335685;8.22;11.71;12.96
333.162;333162;336188;8.32;11.62;12.87
333.666;333666;336692;8.32;11.62;12.87
334.169;334169;337195;8.32;11.71;12.87
334.672;334672;337698;8.32;11.62;12.87
335.175;335175;338201;8.32;11.71;12.87
335.679;335679;338705;8.32;11.62;12.87
336.182;336182;339208;8.32;11.62;12.87
336.686;336686;339712;8.32;11.62;12.87
337.188;337188;340214;8.22;11.62;12.87
337.692;337692;340718;8.22;11.62;12.87
338.195;338195;341221;8.32;11.62;12.87
338.699;338699;341725;8.32;11.62;12.87
339.201;339201;342227;8.32;11.62;12.87
339.705;339705;342731;8.32;11.62;12.87
340.208;340208;343234;8.32;11.62;12.87
340.712;340712;343738;8.32;11.62;12.78
341.215;341215;344241;8.32;11.62;12.78
341.717;341717;344743;8.32;11.62;12.78
342.221;342221;345247;8.22;11.53;12.78
342.724;342724;345750;8.22;11.62;12.78
343.228;343228;346254;8.22;11.53;12.78
343.731;343731;346757;8.22;11.53;12.78
344.234;344234;347260;8.22;11.53;12.70
344.737;344737;347763;8.32;11.53;12.78
345.241;345241;348267;8.32;11.62;12.70
345.744;345744;348770;8.32;11.53;12.70
346.248;346248;349274;8.32;11.62;12.70
346.75;346750;349776;8.41;11.62;12.70
347.254;347254;350280;8.41;11.62;12.70
347.757;347757;350783;8.41;11.62;12.70
348.261;348261;351287;8.41;11.62;12.70
348.764;348764;351790;8.41;11.62;12.70
349.267;349267;352293;8.41;11.53;12.70
349.77;349770;352796;8.41;11.53;12.70
350.274;350274;353300;8.41;11.53;12.70
350.777;350777;353803;8.50;11.53;12.70
351.281;351281;354307;8.50;11.53;12.70
351.783;351783;354809;8.41;11.53;12.61
352.287;352287;355313;8.50;11.53;12.70
352.79;352790;355816;8.41;11.53;12.70
353.294;353294;356320;8.41;11.53;12.70
353.797;353797;356823;8.41;11.53;12.70
354.3;354300;357326;8.32;11.53;12.70
354.803;354803;357829;8.32;11.53;12.70
355.307;355307;358333;8.22;11.53;12.70
355.81;355810;358836;8.22;11.53;12.70
356.314;356314;359340;8.22;11.53;12.70
356.816;356816;359842;8.13;11.53;12.70
357.32;357320;360346;8.13;11.53;12.70
357.823;357823;360849;8.13;11.53;12.70
358.327;358327;361353;8.13;11.53;12.70
358.83;358830;361856;8.13;11.44;12.70
359.333;359333;362359;8.04;11.44;12.70
359.836;359836;362862;8.04;11.44;12.70
360.34;360340;363366;8.04;11.44;12.70
360.843;360843;363869;8.13;11.44;12.78
361.346;361346;364372;8.13;11.44;12.78
361.849;361849;364875;8.13;11.44;12.70
362.353;362353;365379;8.13;11.44;12.70
362.856;362856;365882;8.22;11.44;12.70
363.36;363360;366386;8.22;11.44;12.70
363.862;363862;366888;8.22;11.44;12.70
364.366;364366;367392;8.22;11.44;12.70
364.869;364869;367895;8.22;11.44;12.70
365.373;365373;368399;8.32;11.44;12.70
365.876;365876;368902;8.32;11.44;12.70
366.379;366379;369405;8.32;11.44;12.61
366.882;366882;369908;8.32;11.34;12.70
367.386;367386;370412;8.32;11.34;12.70
367.889;367889;370915;8.32;11.34;12.61
368.393;368393;371419;8.32;11.44;12.61
368.895;368895;371921;8.41;11.44;12.61
369.399;369399;372425;8.41;11.44;12.61
369.902;369902;372928;8.32;11.34;12.61
370.406;370406;373432;8.32;11.44;12.61
370.909;370909;373935;8.32;11.34;12.61
371.412;371412;374438;8.32;11.34;12.52
371.915;371915;374941;8.32;11.34;12.52
372.419;372419;375445;8.32;11.34;12.52
372.922;372922;375948;8.22;11.34;12.52
373.426;373426;376452;8.22;11.34;12.52
373.928;373928;376954;8.22;11.34;12.52
374.432;374432;377458;8.22;11.34;12.52
374.935;374935;377961;8.22;11.34;12.52
375.439;375439;378465;8.22;11.34;12.52
375.942;375942;378968;8.22;11.34;12.52
376.444;376444;379470;8.22;11.34;12.52
376.948;376948;379974;8.22;11.34;12.52
377.452;377452;380478;8.22;11.34;12.52
377.955;377955;380981;8.22;11.34;12.52
378.458;378458;381484;8.22;11.34;12.52
378.961;378961;381987;8.22;11.34;12.52
379.464;379464;382490;8.13;11.34;12.52
379.968;379968;382994;8.13;11.34;12.52
380.472;380472;383498;8.13;11.34;12.52
380.975;380975;384001;8.13;11.34;12.52
381.477;381477;384503;8.13;11.34;12.52
381.981;381981;385007;8.04;11.34;12.52
382.485;382485;385511;8.04;11.34;12.52
382.988;382988;386014;8.04;11.34;12.52
383.49;383490;386516;8.04;11.34;12.61
383.994;383994;387020;7.94;11.34;12.61
384.497;384497;387523;7.94;11.34;12.61
385.001;385001;388027;7.94;11.34;12.61
385.504;385504;388530;7.94;11.34;12.61
386.007;386007;389033;7.94;11.34;12.61
386.51;386510;389536;7.85;11.34;12.61
387.014;387014;390040;7.85;11.34;12.61
387.517;387517;390543;7.85;11.34;12.61
388.021;388021;391047;7.85;11.34;12.61
388.523;388523;391549;7.85;11.34;12.61
389.027;389027;392053;7.85;11.25;12.61
389.53;389530;392556;7.85;11.34;12.61
390.034;390034;393060;7.85;11.25;12.61
390.537;390537;393563;7.85;11.34;12.70
391.04;391040;394066;7.85;11.25;12.70
391.543;391543;394569;7.85;11.25;12.61
392.047;392047;395073;7.75;11.34;12.70
392.55;392550;395576;7.75;11.25;12.61
393.054;393054;396080;7.75;11.25;12.70
393.556;393556;396582;7.75;11.25;12.61
394.06;394060;397086;7.75;11.25;12.61
394.563;394563;397589;7.75;11.25;12.61
395.067;395067;398093;7.75;11.25;12.61
395.57;395570;398596;7.75;11.25;12.61
396.073;396073;399099;7.66;11.25;12.61
396.576;396576;399602;7.66;11.25;12.61
397.08;397080;400106;7.66;11.25;12.61
397.583;397583;400609;7.66;11.25;12.61
398.087;398087;401113;7.66;11.25;12.61
398.589;398589;401615;7.66;11.25;12.61
399.093;399093;402119;7.66;11.25;12.61
399.596;399596;402622;7.66;11.25;12.61
400.1;400100;403126;7.66;11.25;12.61
400.603;400603;403629;7.66;11.25;12.61
401.106;401106;404132;7.66;11.25;12.61
401.609;401609;404635;7.66;11.25;12.61
402.113;402113;405139;7.66;11.25;12.61
402.616;402616;405642;7.66;11.25;12.61
403.12;403120;406146;7.66;11.16;12.61
403.622;403622;406648;7.66;11.25;12.61
404.126;404126;407152;7.66;11.16;12.52
404.629;404629;407655;7.66;11.16;12.52
405.133;405133;408159;7.66;11.16;12.61
405.636;405636;408662;7.66;11.16;12.52
406.138;406138;409164;7.66;11.16;12.52
406.642;406642;409668;7.66;11.16;12.52
407.145;407145;410171;7.66;11.16;12.52
407.649;407649;410675;7.66;11.16;12.52
408.151;408151;411177;7.66;11.16;12.52
408.655;408655;411681;7.66;11.16;12.52
409.158;409158;412184;7.57;11.16;12.52
409.662;409662;412688;7.57;11.16;12.52
410.165;410165;413191;7.57;11.16;12.52
410.668;410668;413694;7.57;11.07;12.52
411.171;411171;414197;7.57;11.16;12.52
411.675;411675;414701;7.66;11.16;12.52
412.178;412178;415204;7.66;11.07;12.52
412.682;412682;415708;7.66;11.07;12.52
413.184;413184;416210;7.66;11.07;12.52
413.688;413688;416714;7.57;11.07;12.52
414.191;414191;417217;7.57;11.07;12.52
414.695;414695;417721;7.57;11.07;12.52
415.198;415198;418224;7.57;11.07;12.52
415.701;415701;418727;7.57;11.07;12.52
416.204;416204;419230;7.57;11.07;12.52
416.708;416708;419734;7.57;11.07;12.52
417.211;417211;420237;7.57;11.07;12.52
417.715;417715;420741;7.47;11.07;12.43
418.217;418217;421243;7.47;11.07;12.43
418.721;418721;421747;7.57;11.07;12.43
419.224;419224;422250;7.47;11.07;12.43
419.728;419728;422754;7.47;11.07;12.43
420.231;420231;423257;7.47;11.07;12.52
420.733;420733;423759;7.47;11.07;12.52
421.237;421237;424263;7.47;11.07;12.52
421.74;421740;424766;7.47;11.07;12.43
422.244;422244;425270;7.47;11.07;12.43
422.747;422747;425773;7.47;10.98;12.43
423.25;423250;426276;7.47;10.98;12.43
423.753;423753;426779;7.47;10.98;12.43
424.257;424257;427283;7.47;10.98;12.43
424.76;424760;427786;7.47;10.98;12.43
425.264;425264;428290;7.47;10.98;12.43
425.766;425766;428792;7.47;10.98;12.43
426.27;426270;429296;7.47;10.98;12.43
426.773;426773;429799;7.47;10.98;12.43
427.277;427277;430303;7.47;10.98;12.43
427.78;427780;430806;7.47;10.98;12.43
428.283;428283;431309;7.38;11.07;12.43
428.786;428786;431812;7.47;10.98;12.43
429.29;429290;432316;7.38;10.98;12.43
429.793;429793;432819;7.38;10.98;12.43
430.297;430297;433323;7.38;10.98;12.52
430.799;430799;433825;7.38;10.98;12.52
431.303;431303;434329;7.38;10.98;12.52
431.806;431806;434832;7.38;10.98;12.43
432.31;432310;435336;7.38;10.98;12.43
432.812;432812;435838;7.38;10.98;12.43
433.316;433316;436342;7.38;10.98;12.43
433.819;433819;436845;7.38;10.98;12.43
434.323;434323;437349;7.38;10.98;12.43
434.826;434826;437852;7.38;10.98;12.43
435.328;435328;438354;7.38;10.98;12.43
435.832;435832;438858;7.38;10.98;12.43
436.335;436335;439361;7.38;10.98;12.43
436.839;436839;439865;7.38;10.98;12.43
437.343;437343;440369;7.38;10.98;12.43
437.845;437845;440871;7.38;10.98;12.34
438.348;438348;441374;7.38;10.98;12.34
438.852;438852;441878;7.38;10.98;12.34
439.355;439355;442381;7.38;10.98;12.43
439.859;439859;442885;7.38;10.98;12.43
440.361;440361;443387;7.38;10.98;12.34
440.865;440865;443891;7.38;10.98;12.43
441.368;441368;444394;7.38;10.98;12.43
441.872;441872;444898;7.38;10.98;12.34
442.375;442375;445401;7.38;10.98;12.34
442.878;442878;445904;7.38;10.98;12.43
443.381;443381;446407;7.38;10.98;12.34
443.885;443885;446911;7.38;10.98;12.34
444.388;444388;447414;7.38;10.89;12.34
444.892;444892;447918;7.38;10.98;12.34
445.394;445394;448420;7.38;10.98;12.34
445.898;445898;448924;7.38;10.89;12.34
446.401;446401;449427;7.38;10.89;12.34
446.905;446905;449931;7.47;10.89;12.34
447.408;447408;450434;7.47;10.89;12.34
447.911;447911;450937;7.47;10.89;12.34
448.414;448414;451440;7.47;10.89;12.34
448.918;448918;451944;7.47;10.89;12.34
449.421;449421;452447;7.47;10.89;12.34
449.925;449925;452951;7.47;10.89;12.34
450.427;450427;453453;7.47;10.89;12.34
450.931;450931;453957;7.47;10.89;12.34
451.434;451434;454460;7.47;10.98;12.34
451.938;451938;454964;7.47;10.89;12.34
452.441;452441;455467;7.47;10.89;12.34
452.944;452944;455970;7.47;10.89;12.43
453.447;453447;456473;7.47;10.89;12.34
453.951;453951;456977;7.38;10.89;12.34
454.454;454454;457480;7.38;10.89;12.34
454.958;454958;457984;7.38;10.98;12.43
455.46;455460;458486;7.38;10.89;12.43
455.964;455964;458990;7.38;10.98;12.43
456.467;456467;459493;7.38;10.89;12.43
456.971;456971;459997;7.38;10.89;12.43
457.473;457473;460499;7.38;10.98;12.43
457.977;457977;461003;7.38;10.98;12.43
458.48;458480;461506;7.38;10.89;12.34
458.984;458984;462010;7.38;10.89;12.43
459.487;459487;462513;7.38;10.89;12.43
459.989;459989;463015;7.38;10.89;12.43
460.493;460493;463519;7.38;10.89;12.34
460.996;460996;464022;7.38;10.89;12.34
461.5;461500;464526;7.38;10.89;12.34
462.003;462003;465029;7.38;10.89;12.43
462.506;462506;465532;7.38;10.89;12.43
463.009;463009;466035;7.38;10.89;12.34
463.513;463513;466539;7.38;10.89;12.34
464.016;464016;467042;7.38;10.89;12.34
464.52;464520;467546;7.28;10.89;12.34
465.022;465022;468048;7.28;10.89;12.34
465.526;465526;468552;7.28;10.89;12.43
466.029;466029;469055;7.28;10.89;12.43
466.533;466533;469559;7.28;10.89;12.34
467.036;467036;470062;7.28;10.89;12.34
467.539;467539;470565;7.28;10.89;12.34
468.042;468042;471068;7.28;10.89;12.34
468.546;468546;471572;7.28;10.89;12.34
469.049;469049;472075;7.38;10.89;12.34
469.553;469553;472579;7.38;10.89;12.34
470.055;470055;473081;7.38;10.89;12.25
470.559;470559;473585;7.47;10.89;12.25
471.062;471062;474088;7.47;10.89;12.34
471.566;471566;474592;7.47;10.80;12.25
472.069;472069;475095;7.57;10.80;12.25
472.572;472572;475598;7.57;10.80;12.34
473.075;473075;476101;7.57;10.80;12.34
473.579;473579;476605;7.47;10.80;12.34
474.082;474082;477108;7.47;10.80;12.34
474.586;474586;477612;7.47;10.80;12.34
475.088;475088;478114;7.47;10.80;12.34
475.592;475592;478618;7.47;10.80;12.25
476.095;476095;479121;7.47;10.80;12.34
476.599;476599;479625;7.47;10.80;12.25
477.102;477102;480128;7.38;10.80;12.25
477.604;477604;480630;7.47;10.80;12.25
478.108;478108;481134;7.47;10.80;12.25
478.611;478611;481637;7.47;10.80;12.25
479.115;479115;482141;7.47;10.80;12.25
479.617;479617;482643;7.47;10.80;12.25
480.121;480121;483147;7.47;10.80;12.25
480.624;480624;483650;7.47;10.80;12.25
481.128;481128;484154;7.38;10.80;12.25
481.631;481631;484657;7.47;10.89;12.25
482.134;482134;485160;7.38;10.80;12.25
482.637;482637;485663;7.38;10.80;12.25
483.141;483141;486167;7.38;10.89;12.25
483.644;483644;486670;7.38;10.80;12.25
484.148;484148;487174;7.38;10.80;12.25
484.65;484650;487676;7.38;10.80;12.25
485.154;485154;488180;7.38;10.80;12.25
485.657;485657;488683;7.38;10.80;12.25
486.161;486161;489187;7.38;10.80;12.25
486.664;486664;489690;7.38;10.80;12.25
487.167;487167;490193;7.38;10.80;12.25
487.67;487670;490696;7.38;10.80;12.25
488.174;488174;491200;7.38;10.80;12.25
488.677;488677;491703;7.38;10.80;12.25
489.181;489181;492207;7.38;10.80;12.25
489.683;489683;492709;7.38;10.80;12.25
490.187;490187;493213;7.38;10.80;12.25
490.69;490690;493716;7.38;10.80;12.25
491.194;491194;494220;7.38;10.80;12.25
491.697;491697;494723;7.38;10.80;12.25
492.2;492200;495226;7.28;10.80;12.25
492.703;492703;495729;7.38;10.80;12.25
493.207;493207;496233;7.38;10.80;12.25
493.71;493710;496736;7.38;10.80;12.25
494.213;494213;497239;7.38;10.80;12.34
494.716;494716;497742;7.38;10.80;12.25
495.219;495219;498245;7.38;10.80;12.25
495.723;495723;498749;7.38;10.80;12.25
496.226;496226;499252;7.47;10.80;12.25
496.73;496730;499756;7.47;10.80;12.25
497.232;497232;500258;7.47;10.80;12.25
497.736;497736;500762;7.47;10.80;12.25
498.239;498239;501265;7.47;10.80;12.25
498.743;498743;501769;7.57;10.80;12.25
499.246;499246;502272;7.57;10.80;12.25
499.749;499749;502775;7.47;10.80;12.25
500.252;500252;503278;7.57;10.80;12.25
500.756;500756;503782;7.47;10.80;12.25
501.259;501259;504285;7.57;10.80;12.25
501.762;501762;504788;7.57;10.80;12.25
502.265;502265;505291;7.57;10.80;12.25
502.769;502769;505795;7.57;10.80;12.25
503.272;503272;506298;7.57;10.80;12.25
503.776;503776;506802;7.57;10.80;12.25
504.278;504278;507304;7.57;10.80;12.25
504.782;504782;507808;7.57;10.80;12.25
505.285;505285;508311;7.57;10.80;12.25
505.789;505789;508815;7.57;10.80;12.25
506.292;506292;509318;7.57;10.80;12.25
506.795;506795;509821;7.57;10.80;12.16
507.298;507298;510324;7.57;10.80;12.25
507.802;507802;510828;7.57;10.80;12.25
508.305;508305;511331;7.66;10.80;12.16
508.809;508809;511835;7.66;10.80;12.25
509.311;509311;512337;7.66;10.80;12.25
509.815;509815;512841;7.66;10.80;12.16
510.318;510318;513344;7.66;10.80;12.25
510.822;510822;513848;7.57;10.80;12.25
511.325;511325;514351;7.57;10.80;12.25
511.827;511827;514853;7.57;10.80;12.25
512.331;512331;515357;7.57;10.80;12.25
512.834;512834;515860;7.57;10.80;12.25
513.338;513338;516364;7.47;10.80;12.25
513.841;513841;516867;7.47;10.80;12.25
514.344;514344;517370;7.47;10.80;12.25
514.847;514847;517873;7.47;10.80;12.25
515.351;515351;518377;7.38;10.80;12.25
515.854;515854;518880;7.38;10.80;12.25
516.358;516358;519384;7.38;10.80;12.25
516.86;516860;519886;7.38;10.80;12.34
517.364;517364;520390;7.38;10.80;12.25
517.867;517867;520893;7.38;10.80;12.34
518.371;518371;521397;7.38;10.80;12.34
518.874;518874;521900;7.38;10.80;12.34
519.377;519377;522403;7.38;10.80;12.25
519.88;519880;522906;7.38;10.80;12.25
520.384;520384;523410;7.38;10.80;12.25
520.887;520887;523913;7.38;10.89;12.25
521.391;521391;524417;7.38;10.80;12.25
521.893;521893;524919;7.28;10.80;12.25
522.397;522397;525423;7.28;10.80;12.25
522.9;522900;525926;7.28;10.80;12.25
523.404;523404;526430;7.28;10.89;12.25
523.906;523906;526932;7.28;10.80;12.25
524.41;524410;527436;7.28;10.80;12.25
524.913;524913;527939;7.28;10.80;12.25
525.417;525417;528443;7.28;10.80;12.25
525.92;525920;528946;7.28;10.80;12.25
526.423;526423;529449;7.28;10.80;12.25
526.926;526926;529952;7.28;10.80;12.25
527.43;527430;530456;7.28;10.80;12.25
527.933;527933;530959;7.28;10.80;12.25
528.437;528437;531463;7.19;10.80;12.25
528.939;528939;531965;7.19;10.80;12.25
529.442;529442;532468;7.19;10.80;12.25
529.946;529946;532972;7.19;10.80;12.25
530.449;530449;533475;7.19;10.80;12.25
530.953;530953;533979;7.19;10.80;12.25
531.455;531455;534481;7.19;10.80;12.25
531.959;531959;534985;7.19;10.80;12.25
532.462;532462;535488;7.19;10.80;12.25
532.966;532966;535992;7.19;10.80;12.25
533.469;533469;536495;7.19;10.80;12.25
533.972;533972;536998;7.19;10.80;12.25
534.475;534475;537501;7.19;10.80;12.25
534.979;534979;538005;7.19;10.80;12.16
535.482;535482;538508;7.19;10.80;12.16
535.986;535986;539012;7.19;10.80;12.25
536.488;536488;539514;7.19;10.71;12.16
536.992;536992;540018;7.19;10.71;12.16
537.495;537495;540521;7.19;10.71;12.16
537.999;537999;541025;7.19;10.71;12.16
538.502;538502;541528;7.19;10.71;12.16
539.005;539005;542031;7.09;10.71;12.16
539.508;539508;542534;7.09;10.71;12.16
540.012;540012;543038;7.19;10.71;12.16
540.515;540515;543541;7.19;10.71;12.16
541.019;541019;544045;7.19;10.71;12.16
541.521;541521;544547;7.19;10.80;12.16
542.025;542025;545051;7.19;10.71;12.16
542.528;542528;545554;7.19;10.80;12.25
543.032;543032;546058;7.19;10.80;12.25
543.535;543535;546561;7.19;10.80;12.16
544.038;544038;547064;7.19;10.71;12.16
544.541;544541;547567;7.19;10.71;12.16
545.045;545045;548071;7.19;10.71;12.16
545.548;545548;548574;7.28;10.71;12.16
546.05;546050;549076;7.28;10.71;12.16
546.554;546554;549580;7.28;10.71;12.16
547.058;547058;550084;7.28;10.71;12.16
547.561;547561;550587;7.28;10.71;12.16
548.065;548065;551091;7.38;10.71;12.16
548.567;548567;551593;7.38;10.71;12.07
549.07;549070;552096;7.47;10.71;12.07
549.574;549574;552600;7.47;10.71;12.07
550.077;550077;553103;7.47;10.71;12.07
550.581;550581;553607;7.47;10.71;12.07
551.083;551083;554109;7.57;10.71;12.07
551.587;551587;554613;7.57;10.71;12.07
552.09;552090;555116;7.57;10.71;12.07
552.594;552594;555620;7.57;10.80;12.07
553.097;553097;556123;7.66;10.71;12.07
553.6;553600;556626;7.66;10.71;12.07
554.103;554103;557129;7.66;10.71;12.07
554.607;554607;557633;7.75;10.71;12.07
555.11;555110;558136;7.75;10.80;12.07
555.614;555614;558640;7.66;10.71;12.07
556.116;556116;559142;7.66;10.71;12.07
556.62;556620;559646;7.66;10.71;12.07
557.123;557123;560149;7.66;10.71;12.07
557.627;557627;560653;7.66;10.71;12.07
558.13;558130;561156;7.66;10.71;12.07
558.633;558633;561659;7.66;10.71;12.07
559.136;559136;562162;7.57;10.71;11.98
559.64;559640;562666;7.57;10.71;12.07
560.143;560143;563169;7.57;10.71;11.98
560.647;560647;563673;7.57;10.71;11.98
561.149;561149;564175;7.47;10.71;11.98
561.653;561653;564679;7.47;10.71;11.98
562.156;562156;565182;7.47;10.71;11.98
562.66;562660;565686;7.57;10.71;11.98
563.163;563163;566189;7.57;10.71;11.98
563.666;563666;566692;7.57;10.71;11.98
564.169;564169;567195;7.57;10.71;11.98
564.673;564673;567699;7.57;10.71;11.98
565.176;565176;568202;7.57;10.71;11.98
565.68;565680;568706;7.57;10.71;11.98
566.182;566182;569208;7.57;10.71;11.98
566.686;566686;569712;7.57;10.71;11.98
567.189;567189;570215;7.57;10.62;11.98
567.693;567693;570719;7.57;10.71;11.89
568.196;568196;571222;7.57;10.62;11.98
568.699;568699;571725;7.57;10.62;11.98
569.202;569202;572228;7.47;10.71;11.98
569.706;569706;572732;7.47;10.71;11.98
570.209;570209;573235;7.47;10.71;11.98
570.713;570713;573739;7.47;10.71;11.98
571.215;571215;574241;7.47;10.71;12.07
571.719;571719;574745;7.38;10.71;12.07
572.222;572222;575248;7.38;10.62;12.07
572.726;572726;575752;7.38;10.71;12.07
573.228;573228;576254;7.38;10.71;12.07
573.732;573732;576758;7.47;10.71;11.98
574.235;574235;577261;7.47;10.62;11.98
574.739;574739;577765;7.47;10.71;11.98
575.242;575242;578268;7.47;10.71;11.98
575.744;575744;578770;7.47;10.62;11.98
576.248;576248;579274;7.47;10.71;12.07
576.751;576751;579777;7.47;10.71;12.07
577.255;577255;580281;7.47;10.62;12.07
577.759;577759;580785;7.47;10.71;12.07
578.261;578261;581287;7.47;10.71;12.07
578.764;578764;581790;7.47;10.71;12.07
579.268;579268;582294;7.47;10.71;12.07
579.771;579771;582797;7.47;10.71;12.07
580.275;580275;583301;7.47;10.71;12.07
580.777;580777;583803;7.47;10.71;12.07
581.281;581281;584307;7.47;10.71;12.07
581.784;581784;584810;7.57;10.71;12.07
582.288;582288;585314;7.57;10.71;12.07
582.791;582791;585817;7.57;10.71;12.07
583.294;583294;586320;7.57;10.71;12.07
583.797;583797;586823;7.57;10.71;12.07
584.301;584301;587327;7.57;10.71;12.07
584.804;584804;587830;7.66;10.71;12.07
585.308;585308;588334;7.66;10.71;12.07
585.81;585810;588836;7.66;10.71;12.07
586.314;586314;589340;7.66;10.71;12.07
586.817;586817;589843;7.66;10.71;12.07
587.321;587321;590347;7.66;10.71;12.07
587.824;587824;590850;7.66;10.71;12.07
588.327;588327;591353;7.66;10.71;12.07
588.83;588830;591856;7.57;10.71;12.07
589.334;589334;592360;7.57;10.71;12.07
589.837;589837;592863;7.57;10.71;12.07
590.341;590341;593367;7.57;10.71;12.07
590.843;590843;593869;7.57;10.71;12.07
591.347;591347;594373;7.47;10.71;12.07
591.85;591850;594876;7.47;10.71;12.07
592.354;592354;595380;7.47;10.71;12.16
592.857;592857;595883;7.47;10.71;12.16
593.36;593360;596386;7.47;10.80;12.16
593.863;593863;596889;7.38;10.71;12.16
594.367;594367;597393;7.38;10.71;12.07
594.87;594870;597896;7.38;10.71;12.16
595.374;595374;598400;7.38;10.71;12.07
595.876;595876;598902;7.38;10.71;12.16
596.38;596380;599406;7.38;10.80;12.16
596.883;596883;599909;7.38;10.80;12.16
597.387;597387;600413;7.38;10.80;12.16
597.889;597889;600915;7.38;10.80;12.16
598.393;598393;601419;7.38;10.80;12.16
598.896;598896;601922;7.38;10.71;12.16
599.4;599400;602426;7.38;10.80;12.16
599.903;599903;602929;7.38;10.71;12.16
600.405;600405;603431;7.38;10.71;12.07
600.909;600909;603935;7.38;10.71;12.07
601.413;601413;604439;7.47;10.71;12.07
601.916;601916;604942;7.38;10.71;12.07
602.42;602420;605446;7.38;10.71;12.07
602.922;602922;605948;7.38;10.71;12.07
603.425;603425;606451;7.38;10.71;12.07
603.929;603929;606955;7.38;10.71;12.07
604.432;604432;607458;7.38;10.71;12.07
604.936;604936;607962;7.38;10.71;12.07
605.438;605438;608464;7.38;10.71;12.07
605.942;605942;608968;7.38;10.71;11.98
606.445;606445;609471;7.38;10.71;12.07
606.949;606949;609975;7.28;10.71;11.98
607.452;607452;610478;7.28;10.71;11.98
607.955;607955;610981;7.28;10.71;11.98
608.458;608458;611484;7.28;10.71;11.98
608.962;608962;611988;7.28;10.71;11.98
609.465;609465;612491;7.28;10.71;12.07
609.969;609969;612995;7.28;10.62;12.07
610.471;610471;613497;7.28;10.71;12.07
610.975;610975;614001;7.28;10.71;11.98
611.478;611478;614504;7.28;10.71;12.07
611.982;611982;615008;7.28;10.71;12.07
612.485;612485;615511;7.28;10.71;12.07
612.988;612988;616014;7.28;10.71;12.07
613.491;613491;616517;7.28;10.71;12.07
613.995;613995;617021;7.28;10.71;11.98
614.498;614498;617524;7.28;10.71;12.07
615.002;615002;618028;7.28;10.71;12.07
615.504;615504;618530;7.28;10.71;12.07
616.008;616008;619034;7.28;10.71;12.07
616.511;616511;619537;7.28;10.71;12.07
617.015;617015;620041;7.38;10.71;12.07
617.518;617518;620544;7.38;10.71;12.07
618.021;618021;621047;7.47;10.71;12.07
618.524;618524;621550;7.38;10.71;12.07
619.028;619028;622054;7.38;10.71;12.07
619.531;619531;622557;7.38;10.71;12.16
620.034;620034;623060;7.38;10.71;12.16
620.537;620537;623563;7.38;10.71;12.07
621.041;621041;624067;7.38;10.71;12.16
621.544;621544;624570;7.38;10.71;12.16
622.048;622048;625074;7.28;10.71;12.16
622.55;622550;625576;7.38;10.71;12.07
623.054;623054;626080;7.38;10.71;12.07
623.557;623557;626583;7.38;10.71;12.07
624.061;624061;627087;7.28;10.71;12.07
624.564;624564;627590;7.38;10.71;12.07
625.067;625067;628093;7.38;10.71;12.07
625.57;625570;628596;7.38;10.71;12.07
626.074;626074;629100;7.38;10.71;12.16
626.577;626577;629603;7.38;10.71;12.07
627.081;627081;630107;7.38;10.71;12.07
627.583;627583;630609;7.38;10.71;12.07
628.087;628087;631113;7.38;10.62;12.07
628.59;628590;631616;7.38;10.71;12.07
629.094;629094;632120;7.38;10.71;12.07
629.597;629597;632623;7.38;10.62;12.07
630.1;630100;633126;7.28;10.71;12.07
630.603;630603;633629;7.28;10.71;12.07
631.107;631107;634133;7.28;10.71;12.07
631.61;631610;634636;7.28;10.62;12.07
632.114;632114;635140;7.28;10.71;12.07
632.616;632616;635642;7.28;10.71;12.07
633.12;633120;636146;7.28;10.62;12.07
633.623;633623;636649;7.28;10.71;12.07
634.127;634127;637153;7.28;10.71;12.07
634.63;634630;637656;7.28;10.62;12.07
635.132;635132;638158;7.28;10.71;12.07
635.636;635636;638662;7.28;10.71;12.07
636.139;636139;639165;7.28;10.62;12.07
636.643;636643;639669;7.28;10.71;12.07
637.146;637146;640172;7.28;10.62;12.07
637.649;637649;640675;7.19;10.62;12.07
