temps (s);temps (ms);temps;ACTU;MILIEU;LASER
636.685;636685;639711;47.66;46.55;45.46
637.189;637189;640215;47.66;46.55;45.46
637.691;637691;640717;47.66;46.55;45.46
638.195;638195;641221;47.53;46.55;45.58
638.698;638698;641724;47.66;46.55;45.46
639.202;639202;642228;47.66;46.55;45.46
639.705;639705;642731;47.66;46.55;45.58
640.208;640208;643234;47.66;46.55;45.46
640.711;640711;643737;47.66;46.55;45.58
641.215;641215;644241;47.66;46.55;45.58
641.718;641718;644744;47.66;46.55;45.58
642.222;642222;645248;47.53;46.55;45.58
642.724;642724;645750;47.66;46.55;45.58
643.228;643228;646254;47.53;46.55;45.46
643.731;643731;646757;47.66;46.55;45.58
644.235;644235;647261;47.66;46.55;45.58
644.737;644737;647763;47.66;46.55;45.58
645.241;645241;648267;47.66;46.55;45.58
645.744;645744;648770;47.53;46.55;45.58
646.248;646248;649274;47.66;46.55;45.58
646.751;646751;649777;47.53;46.55;45.58
647.254;647254;650280;47.53;46.55;45.46
647.757;647757;650783;47.53;46.55;45.58
648.261;648261;651287;47.53;46.55;45.58
648.764;648764;651790;47.53;46.55;45.58
649.268;649268;652294;47.53;46.55;45.58
649.77;649770;652796;47.53;46.55;45.46
650.274;650274;653300;47.53;46.55;45.58
650.777;650777;653803;47.66;46.55;45.58
651.281;651281;654307;47.53;46.55;45.58
651.785;651785;654811;47.53;46.55;45.58
652.287;652287;655313;47.53;46.55;45.58
652.79;652790;655816;47.66;46.55;45.58
653.294;653294;656320;47.53;46.55;45.58
653.797;653797;656823;47.53;46.55;45.46
654.301;654301;657327;47.53;46.55;45.58
654.803;654803;657829;47.66;46.55;45.58
655.307;655307;658333;47.66;46.55;45.58
655.811;655811;658837;47.66;46.67;45.58
656.314;656314;659340;47.66;46.55;45.58
656.818;656818;659844;47.66;46.55;45.58
657.32;657320;660346;47.66;46.55;45.58
657.823;657823;660849;47.66;46.55;45.46
658.327;658327;661353;47.66;46.55;45.46
658.831;658831;661857;47.66;46.55;45.46
659.334;659334;662360;47.66;46.55;45.46
659.836;659836;662862;47.66;46.55;45.46
660.34;660340;663366;47.66;46.55;45.46
660.844;660844;663870;47.66;46.55;45.34
661.347;661347;664373;47.66;46.55;45.34
661.851;661851;664877;47.66;46.55;45.46
662.353;662353;665379;47.66;46.55;45.34
662.857;662857;665883;47.66;46.55;45.46
663.36;663360;666386;47.66;46.55;45.46
663.864;663864;666890;47.53;46.55;45.46
664.367;664367;667393;47.66;46.55;45.46
664.87;664870;667896;47.66;46.55;45.46
665.373;665373;668399;47.66;46.55;45.46
665.877;665877;668903;47.66;46.55;45.46
666.38;666380;669406;47.66;46.55;45.46
666.884;666884;669910;47.66;46.55;45.46
667.386;667386;670412;47.66;46.55;45.46
667.89;667890;670916;47.66;46.55;45.46
668.393;668393;671419;47.66;46.55;45.46
668.897;668897;671923;47.66;46.55;45.46
669.399;669399;672425;47.66;46.55;45.46
669.903;669903;672929;47.66;46.55;45.46
670.406;670406;673432;47.66;46.55;45.46
670.91;670910;673936;47.66;46.55;45.46
671.413;671413;674439;47.66;46.55;45.46
671.916;671916;674942;47.66;46.55;45.46
672.419;672419;675445;47.66;46.55;45.58
672.923;672923;675949;47.66;46.55;45.58
673.426;673426;676452;47.66;46.55;45.58
673.93;673930;676956;47.66;46.55;45.46
674.432;674432;677458;47.66;46.55;45.58
674.936;674936;677962;47.66;46.55;45.46
675.439;675439;678465;47.66;46.55;45.58
675.943;675943;678969;47.66;46.55;45.46
676.446;676446;679472;47.66;46.55;45.46
676.949;676949;679975;47.66;46.55;45.46
677.452;677452;680478;47.66;46.55;45.46
677.956;677956;680982;47.66;46.55;45.46
678.459;678459;681485;47.66;46.55;45.46
678.963;678963;681989;47.66;46.55;45.46
679.465;679465;682491;47.66;46.55;45.46
679.969;679969;682995;47.66;46.55;45.46
680.472;680472;683498;47.66;46.55;45.46
680.976;680976;684002;47.66;46.55;45.46
681.479;681479;684505;47.66;46.55;45.46
681.982;681982;685008;47.66;46.55;45.46
682.485;682485;685511;47.66;46.55;45.46
682.989;682989;686015;47.66;46.55;45.46
683.492;683492;686518;47.66;46.55;45.46
683.996;683996;687022;47.66;46.55;45.46
684.498;684498;687524;47.66;46.55;45.46
685.002;685002;688028;47.66;46.55;45.46
685.505;685505;688531;47.66;46.55;45.46
686.009;686009;689035;47.66;46.55;45.46
686.512;686512;689538;47.66;46.55;45.46
687.015;687015;690041;47.66;46.55;45.46
687.518;687518;690544;47.66;46.55;45.46
688.022;688022;691048;47.66;46.55;45.46
688.525;688525;691551;47.66;46.55;45.46
689.029;689029;692055;47.66;46.55;45.46
689.531;689531;692557;47.66;46.55;45.46
690.035;690035;693061;47.66;46.55;45.46
690.538;690538;693564;47.66;46.55;45.46
691.042;691042;694068;47.66;46.55;45.46
691.545;691545;694571;47.66;46.55;45.46
692.048;692048;695074;47.66;46.55;45.46
692.551;692551;695577;47.66;46.55;45.58
693.055;693055;696081;47.66;46.67;45.58
693.558;693558;696584;47.66;46.67;45.58
694.062;694062;697088;47.66;46.67;45.58
694.564;694564;697590;47.66;46.55;45.58
695.068;695068;698094;47.66;46.67;45.70
695.571;695571;698597;47.66;46.55;45.70
696.075;696075;699101;47.66;46.67;45.70
696.577;696577;699603;47.66;46.55;45.70
697.081;697081;700107;47.66;46.55;45.82
697.584;697584;700610;47.66;46.55;45.82
698.088;698088;701114;47.66;46.55;45.82
698.592;698592;701618;47.66;46.55;45.82
699.094;699094;702120;47.66;46.55;45.82
699.597;699597;702623;47.66;46.55;45.82
700.101;700101;703127;47.66;46.55;45.82
700.604;700604;703630;47.66;46.67;45.82
701.108;701108;704134;47.66;46.67;45.82
701.61;701610;704636;47.66;46.55;45.82
702.114;702114;705140;47.66;46.67;45.82
702.617;702617;705643;47.66;46.55;45.82
703.121;703121;706147;47.66;46.55;45.82
703.625;703625;706651;47.66;46.67;45.82
704.127;704127;707153;47.66;46.67;45.82
704.63;704630;707656;47.66;46.67;45.82
705.134;705134;708160;47.66;46.67;45.82
705.638;705638;708664;47.66;46.67;45.82
706.141;706141;709167;47.66;46.55;45.82
706.643;706643;709669;47.66;46.67;45.70
707.147;707147;710173;47.66;46.67;45.70
707.651;707651;710677;47.66;46.67;45.70
708.154;708154;711180;47.66;46.55;45.70
708.658;708658;711684;47.66;46.67;45.70
709.16;709160;712186;47.66;46.55;45.70
709.663;709663;712689;47.66;46.55;45.70
710.167;710167;713193;47.66;46.67;45.70
710.671;710671;713697;47.66;46.67;45.70
711.174;711174;714200;47.66;46.67;45.70
711.676;711676;714702;47.66;46.67;45.70
712.18;712180;715206;47.66;46.55;45.70
712.684;712684;715710;47.66;46.55;45.70
713.187;713187;716213;47.66;46.55;45.70
713.691;713691;716717;47.66;46.67;45.70
714.193;714193;717219;47.66;46.55;45.70
714.696;714696;717722;47.66;46.67;45.70
715.2;715200;718226;47.66;46.67;45.70
715.704;715704;718730;47.66;46.55;45.70
716.207;716207;719233;47.66;46.67;45.70
716.709;716709;719735;47.66;46.67;45.70
717.213;717213;720239;47.66;46.67;45.70
717.717;717717;720743;47.66;46.67;45.70
718.22;718220;721246;47.66;46.67;45.70
718.722;718722;721748;47.66;46.67;45.70
719.226;719226;722252;47.66;46.55;45.70
719.729;719729;722755;47.66;46.55;45.70
720.233;720233;723259;47.66;46.67;45.70
720.737;720737;723763;47.66;46.55;45.70
721.239;721239;724265;47.66;46.67;45.70
721.742;721742;724768;47.66;46.67;45.70
722.246;722246;725272;47.66;46.67;45.70
722.75;722750;725776;47.66;46.67;45.70
723.253;723253;726279;47.66;46.67;45.70
723.755;723755;726781;47.66;46.67;45.70
724.259;724259;727285;47.66;46.67;45.70
724.762;724762;727788;47.66;46.67;45.70
725.266;725266;728292;47.66;46.67;45.70
725.77;725770;728796;47.66;46.67;45.70
726.272;726272;729298;47.66;46.67;45.70
726.775;726775;729801;47.66;46.67;45.70
727.279;727279;730305;47.66;46.67;45.70
727.783;727783;730809;47.66;46.67;45.70
728.286;728286;731312;47.66;46.67;45.70
728.788;728788;731814;47.66;46.67;45.70
729.292;729292;732318;47.66;46.67;45.70
729.796;729796;732822;47.66;46.67;45.70
730.299;730299;733325;47.66;46.67;45.70
730.803;730803;733829;47.66;46.67;45.70
731.305;731305;734331;47.66;46.67;45.70
731.808;731808;734834;47.66;46.67;45.70
732.312;732312;735338;47.66;46.67;45.70
732.816;732816;735842;47.66;46.67;45.70
733.319;733319;736345;47.66;46.67;45.70
733.821;733821;736847;47.66;46.67;45.70
734.325;734325;737351;47.66;46.55;45.70
734.829;734829;737855;47.66;46.67;45.58
735.332;735332;738358;47.66;46.67;45.70
735.836;735836;738862;47.66;46.67;45.58
736.338;736338;739364;47.66;46.67;45.70
736.842;736842;739868;47.66;46.55;45.58
737.345;737345;740371;47.66;46.67;45.58
737.849;737849;740875;47.66;46.67;45.58
738.352;738352;741378;47.66;46.67;45.58
738.855;738855;741881;47.66;46.67;45.70
739.358;739358;742384;47.66;46.55;45.58
739.862;739862;742888;47.66;46.67;45.58
740.365;740365;743391;47.66;46.67;45.58
740.869;740869;743895;47.66;46.55;45.70
741.371;741371;744397;47.66;46.55;45.70
741.875;741875;744901;47.66;46.67;45.70
742.378;742378;745404;47.66;46.67;45.58
742.882;742882;745908;47.66;46.55;45.70
743.385;743385;746411;47.66;46.67;45.70
743.888;743888;746914;47.66;46.67;45.58
744.391;744391;747417;47.66;46.67;45.58
744.895;744895;747921;47.66;46.67;45.58
745.398;745398;748424;47.66;46.67;45.58
745.902;745902;748928;47.66;46.67;45.58
746.404;746404;749430;47.66;46.67;45.58
746.908;746908;749934;47.66;46.67;45.58
747.411;747411;750437;47.66;46.67;45.58
747.915;747915;750941;47.66;46.67;45.58
748.417;748417;751443;47.66;46.67;45.58
748.921;748921;751947;47.66;46.67;45.58
749.424;749424;752450;47.66;46.55;45.58
749.928;749928;752954;47.66;46.67;45.58
750.431;750431;753457;47.66;46.67;45.58
750.934;750934;753960;47.66;46.67;45.58
751.437;751437;754463;47.66;46.67;45.58
751.941;751941;754967;47.66;46.55;45.58
752.444;752444;755470;47.66;46.67;45.58
752.948;752948;755974;47.66;46.67;45.58
753.45;753450;756476;47.66;46.67;45.58
753.954;753954;756980;47.66;46.55;45.58
754.457;754457;757483;47.66;46.67;45.58
754.961;754961;757987;47.66;46.67;45.58
755.464;755464;758490;47.66;46.67;45.58
755.967;755967;758993;47.66;46.67;45.58
756.47;756470;759496;47.66;46.67;45.58
756.974;756974;760000;47.66;46.67;45.58
757.477;757477;760503;47.66;46.67;45.58
757.981;757981;761007;47.66;46.67;45.58
758.483;758483;761509;47.66;46.67;45.58
758.987;758987;762013;47.66;46.67;45.58
759.49;759490;762516;47.66;46.67;45.58
759.994;759994;763020;47.66;46.67;45.58
760.497;760497;763523;47.66;46.67;45.58
761;761000;764026;47.66;46.67;45.58
761.503;761503;764529;47.66;46.67;45.58
762.007;762007;765033;47.66;46.67;45.58
762.51;762510;765536;47.66;46.55;45.58
763.014;763014;766040;47.66;46.55;45.70
763.516;763516;766542;47.66;46.67;45.70
764.02;764020;767046;47.66;46.67;45.58
764.523;764523;767549;47.66;46.55;45.58
765.027;765027;768053;47.66;46.55;45.58
765.53;765530;768556;47.66;46.67;45.70
766.033;766033;769059;47.66;46.67;45.58
766.536;766536;769562;47.66;46.67;45.58
767.04;767040;770066;47.66;46.55;45.58
767.544;767544;770570;47.66;46.67;45.70
768.047;768047;771073;47.66;46.67;45.70
768.549;768549;771575;47.66;46.67;45.58
769.053;769053;772079;47.66;46.55;45.70
769.557;769557;772583;47.66;46.67;45.70
770.06;770060;773086;47.66;46.67;45.70
770.562;770562;773588;47.66;46.67;45.70
771.066;771066;774092;47.66;46.55;45.70
771.57;771570;774596;47.66;46.67;45.70
772.073;772073;775099;47.66;46.67;45.70
772.577;772577;775603;47.66;46.67;45.58
773.079;773079;776105;47.66;46.67;45.58
773.582;773582;776608;47.66;46.67;45.70
774.086;774086;777112;47.66;46.55;45.58
774.59;774590;777616;47.66;46.55;45.58
775.093;775093;778119;47.66;46.67;45.58
775.595;775595;778621;47.66;46.67;45.58
776.099;776099;779125;47.66;46.55;45.58
776.603;776603;779629;47.66;46.67;45.58
777.106;777106;780132;47.66;46.67;45.58
777.61;777610;780636;47.66;46.67;45.58
778.112;778112;781138;47.66;46.67;45.58
778.616;778616;781642;47.66;46.67;45.58
779.119;779119;782145;47.66;46.67;45.58
779.623;779623;782649;47.66;46.67;45.58
780.126;780126;783152;47.66;46.67;45.58
780.629;780629;783655;47.66;46.67;45.58
781.132;781132;784158;47.66;46.67;45.70
781.636;781636;784662;47.66;46.67;45.58
782.139;782139;785165;47.66;46.55;45.58
782.643;782643;785669;47.66;46.67;45.58
783.145;783145;786171;47.66;46.67;45.70
783.649;783649;786675;47.66;46.67;45.58
784.152;784152;787178;47.66;46.55;45.58
784.656;784656;787682;47.66;46.55;45.70
785.159;785159;788185;47.66;46.67;45.70
785.662;785662;788688;47.66;46.55;45.70
786.165;786165;789191;47.66;46.67;45.70
786.669;786669;789695;47.66;46.67;45.70
787.172;787172;790198;47.66;46.55;45.70
787.676;787676;790702;47.66;46.55;45.70
788.178;788178;791204;47.66;46.67;45.70
788.682;788682;791708;47.66;46.67;45.70
789.185;789185;792211;47.66;46.67;45.70
789.689;789689;792715;47.66;46.67;45.82
790.192;790192;793218;47.66;46.67;45.70
790.695;790695;793721;47.66;46.67;45.82
791.198;791198;794224;47.66;46.67;45.70
791.702;791702;794728;47.66;46.67;45.82
792.205;792205;795231;47.66;46.67;45.82
792.709;792709;795735;47.66;46.67;45.82
793.211;793211;796237;47.66;46.67;45.82
793.715;793715;796741;47.66;46.67;45.82
794.218;794218;797244;47.66;46.67;45.82
794.722;794722;797748;47.66;46.67;45.82
795.225;795225;798251;47.66;46.67;45.82
795.728;795728;798754;47.66;46.67;45.82
796.231;796231;799257;47.66;46.67;45.82
796.735;796735;799761;47.66;46.67;45.82
797.238;797238;800264;47.66;46.67;45.82
797.742;797742;800768;47.66;46.67;45.82
798.244;798244;801270;47.66;46.67;45.82
798.748;798748;801774;47.66;46.67;45.82
799.251;799251;802277;47.66;46.67;45.82
799.755;799755;802781;47.66;46.67;45.82
800.257;800257;803283;47.66;46.67;45.94
800.761;800761;803787;47.66;46.67;45.82
801.264;801264;804290;47.66;46.67;45.94
801.768;801768;804794;47.66;46.67;45.94
802.271;802271;805297;47.66;46.67;45.94
802.774;802774;805800;47.66;46.67;45.82
803.277;803277;806303;47.66;46.67;45.82
803.781;803781;806807;47.66;46.67;45.82
804.284;804284;807310;47.66;46.67;45.82
804.788;804788;807814;47.66;46.67;45.82
805.29;805290;808316;47.66;46.67;45.94
805.794;805794;808820;47.66;46.67;45.94
806.297;806297;809323;47.66;46.67;45.82
806.801;806801;809827;47.66;46.67;45.82
807.305;807305;810331;47.66;46.67;45.94
