temps (s);temps (ms);temps;ACTU;MILIEU;LASER
638.151;638151;641177;7.19;10.80;12.34
638.654;638654;641680;7.19;10.80;12.34
639.158;639158;642184;7.19;10.80;12.34
639.66;639660;642686;7.19;10.80;12.34
640.164;640164;643190;7.19;10.80;12.34
640.667;640667;643693;7.19;10.80;12.34
641.171;641171;644197;7.19;10.80;12.34
641.674;641674;644700;7.19;10.80;12.34
642.177;642177;645203;7.19;10.80;12.34
642.68;642680;645706;7.19;10.80;12.34
643.184;643184;646210;7.19;10.80;12.34
643.687;643687;646713;7.19;10.80;12.34
644.191;644191;647217;7.19;10.89;12.34
644.693;644693;647719;7.09;10.80;12.34
645.197;645197;648223;7.19;10.80;12.34
645.7;645700;648726;7.19;10.89;12.34
646.204;646204;649230;7.19;10.89;12.34
646.707;646707;649733;7.19;10.89;12.34
647.21;647210;650236;7.19;10.89;12.34
647.713;647713;650739;7.19;10.80;12.34
648.217;648217;651243;7.19;10.80;12.34
648.72;648720;651746;7.09;10.80;12.34
649.224;649224;652250;7.09;10.89;12.34
649.726;649726;652752;7.19;10.89;12.34
650.23;650230;653256;7.19;10.80;12.34
650.733;650733;653759;7.19;10.80;12.34
651.237;651237;654263;7.19;10.89;12.34
651.74;651740;654766;7.09;10.80;12.34
652.242;652242;655268;7.19;10.80;12.34
652.746;652746;655772;7.09;10.89;12.34
653.249;653249;656275;7.09;10.80;12.34
653.753;653753;656779;7.19;10.80;12.34
654.256;654256;657282;7.09;10.80;12.34
654.759;654759;657785;7.09;10.80;12.34
655.262;655262;658288;7.09;10.80;12.34
655.766;655766;658792;7.09;10.80;12.34
656.269;656269;659295;7.09;10.80;12.34
656.773;656773;659799;7.09;10.80;12.34
657.275;657275;660301;7.09;10.80;12.34
657.779;657779;660805;7.09;10.80;12.34
658.282;658282;661308;7.09;10.80;12.34
658.786;658786;661812;7.09;10.80;12.34
659.289;659289;662315;7.09;10.80;12.34
659.792;659792;662818;7.09;10.80;12.25
660.295;660295;663321;7.09;10.80;12.25
660.799;660799;663825;7.09;10.80;12.25
661.302;661302;664328;7.00;10.80;12.25
661.804;661804;664830;7.09;10.80;12.25
662.308;662308;665334;7.09;10.80;12.25
662.811;662811;665837;7.09;10.80;12.25
663.315;663315;666341;7.19;10.80;12.25
663.818;663818;666844;7.19;10.80;12.16
664.321;664321;667347;7.19;10.80;12.25
664.824;664824;667850;7.19;10.71;12.25
665.328;665328;668354;7.19;10.80;12.16
665.831;665831;668857;7.19;10.80;12.16
666.335;666335;669361;7.19;10.71;12.16
666.837;666837;669863;7.19;10.71;12.25
667.341;667341;670367;7.19;10.71;12.16
667.844;667844;670870;7.19;10.71;12.16
668.348;668348;671374;7.19;10.71;12.16
668.851;668851;671877;7.19;10.71;12.16
669.354;669354;672380;7.19;10.71;12.16
669.857;669857;672883;7.19;10.71;12.16
670.361;670361;673387;7.19;10.71;12.16
670.864;670864;673890;7.19;10.71;12.16
671.368;671368;674394;7.19;10.71;12.16
671.87;671870;674896;7.19;10.71;12.16
672.374;672374;675400;7.19;10.71;12.16
672.877;672877;675903;7.19;10.71;12.16
673.381;673381;676407;7.19;10.80;12.16
673.884;673884;676910;7.19;10.71;12.16
674.387;674387;677413;7.19;10.71;12.16
674.89;674890;677916;7.19;10.71;12.16
675.394;675394;678420;7.19;10.80;12.16
675.897;675897;678923;7.19;10.80;12.07
676.401;676401;679427;7.19;10.71;12.07
676.903;676903;679929;7.09;10.71;12.16
677.407;677407;680433;7.09;10.80;12.07
677.91;677910;680936;7.19;10.71;12.07
678.414;678414;681440;7.09;10.71;12.16
678.917;678917;681943;7.09;10.71;12.07
679.42;679420;682446;7.19;10.71;12.16
679.923;679923;682949;7.09;10.71;12.16
680.427;680427;683453;7.09;10.71;12.07
680.93;680930;683956;7.09;10.71;12.07
681.434;681434;684460;7.09;10.71;12.07
681.936;681936;684962;7.09;10.71;12.07
682.44;682440;685466;7.09;10.71;12.07
682.943;682943;685969;7.19;10.71;12.07
683.447;683447;686473;7.19;10.62;12.07
683.95;683950;686976;7.19;10.71;12.07
684.452;684452;687478;7.19;10.71;11.98
684.956;684956;687982;7.28;10.62;11.98
685.46;685460;688486;7.28;10.71;11.98
685.963;685963;688989;7.28;10.62;11.98
686.465;686465;689491;7.28;10.62;11.98
686.969;686969;689995;7.28;10.62;11.98
687.472;687472;690498;7.28;10.62;11.98
687.976;687976;691002;7.28;10.62;11.98
688.48;688480;691506;7.28;10.62;11.98
688.982;688982;692008;7.28;10.62;11.98
689.485;689485;692511;7.28;10.62;11.98
689.989;689989;693015;7.28;10.62;11.89
690.492;690492;693518;7.28;10.62;11.89
690.996;690996;694022;7.28;10.62;11.89
691.498;691498;694524;7.28;10.62;11.89
692.002;692002;695028;7.38;10.62;11.89
692.505;692505;695531;7.38;10.62;11.89
693.009;693009;696035;7.38;10.62;11.89
693.512;693512;696538;7.38;10.62;11.89
694.015;694015;697041;7.38;10.62;11.89
694.518;694518;697544;7.38;10.62;11.89
695.022;695022;698048;7.38;10.62;11.89
695.525;695525;698551;7.38;10.62;11.89
696.029;696029;699055;7.38;10.62;11.89
696.531;696531;699557;7.28;10.62;11.89
697.035;697035;700061;7.38;10.62;11.98
697.538;697538;700564;7.38;10.62;11.89
698.042;698042;701068;7.28;10.62;11.98
698.545;698545;701571;7.38;10.62;11.98
699.048;699048;702074;7.38;10.62;11.98
699.551;699551;702577;7.38;10.62;11.98
700.055;700055;703081;7.38;10.62;11.98
700.558;700558;703584;7.28;10.62;11.98
701.062;701062;704088;7.28;10.62;11.98
701.564;701564;704590;7.28;10.62;11.98
702.068;702068;705094;7.28;10.62;11.98
702.571;702571;705597;7.28;10.62;11.98
703.075;703075;706101;7.28;10.62;11.98
703.578;703578;706604;7.28;10.62;11.98
704.081;704081;707107;7.28;10.62;11.98
704.584;704584;707610;7.28;10.62;11.98
705.088;705088;708114;7.28;10.62;11.98
705.591;705591;708617;7.19;10.62;11.98
706.095;706095;709121;7.28;10.62;11.98
706.597;706597;709623;7.19;10.62;11.98
707.101;707101;710127;7.19;10.62;12.07
707.604;707604;710630;7.19;10.62;11.98
708.108;708108;711134;7.19;10.62;11.98
708.61;708610;711636;7.19;10.62;11.98
709.114;709114;712140;7.09;10.62;11.98
709.617;709617;712643;7.09;10.62;11.98
710.121;710121;713147;7.09;10.62;11.98
710.624;710624;713650;7.09;10.62;11.98
711.127;711127;714153;7.09;10.62;11.89
711.63;711630;714656;7.09;10.62;11.98
712.134;712134;715160;7.09;10.62;11.89
712.637;712637;715663;7.09;10.53;11.98
713.141;713141;716167;7.09;10.62;11.98
713.643;713643;716669;7.09;10.62;11.98
714.147;714147;717173;7.09;10.62;11.98
714.65;714650;717676;7.09;10.53;11.98
715.154;715154;718180;7.09;10.53;11.98
715.657;715657;718683;7.09;10.53;11.98
716.16;716160;719186;7.09;10.62;11.98
716.663;716663;719689;7.09;10.62;11.98
717.167;717167;720193;7.09;10.62;11.98
717.67;717670;720696;7.00;10.53;11.98
718.174;718174;721200;7.09;10.62;11.98
718.676;718676;721702;7.09;10.62;11.98
719.18;719180;722206;7.09;10.62;11.98
719.683;719683;722709;7.09;10.62;11.98
720.187;720187;723213;7.09;10.62;11.98
720.69;720690;723716;7.09;10.62;11.98
721.192;721192;724218;7.09;10.62;11.98
721.696;721696;724722;7.00;10.62;11.98
722.199;722199;725225;7.00;10.62;11.98
722.703;722703;725729;7.09;10.62;11.98
723.206;723206;726232;7.09;10.62;11.98
723.709;723709;726735;7.09;10.62;12.07
724.212;724212;727238;7.00;10.62;12.07
724.716;724716;727742;7.09;10.62;12.07
725.219;725219;728245;7.00;10.62;12.07
725.723;725723;728749;7.09;10.62;12.07
726.225;726225;729251;7.00;10.62;12.07
726.729;726729;729755;7.00;10.62;12.07
727.232;727232;730258;7.00;10.71;11.98
727.736;727736;730762;7.00;10.62;11.98
728.239;728239;731265;7.00;10.62;11.98
728.742;728742;731768;7.00;10.62;11.98
729.245;729245;732271;7.09;10.62;11.98
729.749;729749;732775;7.00;10.62;11.98
730.252;730252;733278;7.00;10.62;11.98
730.754;730754;733780;7.00;10.71;11.98
731.258;731258;734284;7.09;10.62;11.98
731.761;731761;734787;7.09;10.71;11.98
732.265;732265;735291;7.09;10.62;11.98
732.769;732769;735795;7.09;10.62;11.98
733.271;733271;736297;7.09;10.62;11.98
733.774;733774;736800;7.00;10.62;11.98
734.278;734278;737304;7.00;10.62;12.07
734.781;734781;737807;7.00;10.62;11.98
735.285;735285;738311;7.00;10.62;11.98
735.787;735787;738813;7.00;10.62;11.98
736.291;736291;739317;7.09;10.62;11.98
736.794;736794;739820;7.00;10.62;11.98
737.298;737298;740324;7.00;10.62;11.98
737.801;737801;740827;7.09;10.62;11.98
738.304;738304;741330;7.09;10.62;11.98
738.807;738807;741833;7.00;10.62;11.98
739.311;739311;742337;7.00;10.62;11.98
739.814;739814;742840;7.09;10.62;11.98
740.318;740318;743344;7.00;10.62;11.98
740.82;740820;743846;7.00;10.62;11.98
741.324;741324;744350;7.00;10.62;11.98
741.827;741827;744853;7.00;10.62;11.98
742.331;742331;745357;7.00;10.62;11.98
742.834;742834;745860;7.00;10.62;11.98
743.336;743336;746362;7.00;10.62;11.98
743.84;743840;746866;7.00;10.62;11.98
744.343;744343;747369;7.00;10.62;11.98
744.847;744847;747873;7.00;10.62;11.98
745.35;745350;748376;7.00;10.62;11.89
745.853;745853;748879;7.09;10.62;11.89
746.356;746356;749382;7.00;10.62;11.98
746.86;746860;749886;7.00;10.62;11.98
747.363;747363;750389;7.00;10.62;11.98
747.867;747867;750893;7.00;10.62;11.98
748.369;748369;751395;7.00;10.62;11.98
748.873;748873;751899;7.00;10.62;11.98
749.376;749376;752402;7.09;10.62;11.98
749.88;749880;752906;7.09;10.62;11.98
750.383;750383;753409;7.00;10.62;11.98
750.886;750886;753912;7.00;10.62;11.98
751.389;751389;754415;7.00;10.62;11.98
751.893;751893;754919;7.00;10.62;11.98
752.396;752396;755422;7.09;10.62;11.98
752.9;752900;755926;7.09;10.62;11.98
753.402;753402;756428;7.00;10.62;11.98
753.906;753906;756932;7.00;10.62;11.98
754.409;754409;757435;7.09;10.62;11.98
754.913;754913;757939;7.09;10.62;11.98
755.415;755415;758441;7.00;10.62;11.89
755.918;755918;758944;7.00;10.62;11.89
756.422;756422;759448;7.00;10.53;11.89
756.925;756925;759951;7.00;10.53;11.89
757.429;757429;760455;7.00;10.62;11.89
757.931;757931;760957;7.00;10.53;11.89
758.435;758435;761461;7.00;10.53;11.89
758.938;758938;761964;7.00;10.53;11.89
759.442;759442;762468;7.00;10.53;11.89
759.945;759945;762971;7.00;10.53;11.89
760.448;760448;763474;7.00;10.53;11.89
760.951;760951;763977;7.00;10.53;11.89
761.455;761455;764481;7.00;10.53;11.89
761.958;761958;764984;7.00;10.53;11.89
762.462;762462;765488;7.00;10.53;11.80
762.964;762964;765990;7.00;10.53;11.89
763.468;763468;766494;7.00;10.53;11.80
763.971;763971;766997;7.09;10.53;11.80
764.475;764475;767501;7.09;10.44;11.80
764.978;764978;768004;7.09;10.53;11.80
765.481;765481;768507;7.09;10.44;11.80
765.984;765984;769010;7.09;10.53;11.80
766.488;766488;769514;7.09;10.53;11.80
766.991;766991;770017;7.09;10.44;11.80
767.494;767494;770520;7.09;10.53;11.71
767.997;767997;771023;7.09;10.53;11.71
768.5;768500;771526;7.09;10.44;11.71
769.004;769004;772030;7.09;10.44;11.80
769.507;769507;772533;7.09;10.44;11.80
770.011;770011;773037;7.09;10.44;11.71
770.513;770513;773539;7.09;10.44;11.80
771.017;771017;774043;7.00;10.44;11.80
771.52;771520;774546;7.09;10.44;11.71
772.024;772024;775050;7.00;10.53;11.80
772.527;772527;775553;7.00;10.44;11.80
773.03;773030;776056;7.00;10.44;11.80
773.533;773533;776559;7.00;10.44;11.71
774.037;774037;777063;7.00;10.44;11.71
774.54;774540;777566;7.00;10.44;11.71
775.044;775044;778070;7.00;10.44;11.80
775.546;775546;778572;7.00;10.44;11.80
776.05;776050;779076;7.00;10.44;11.80
776.553;776553;779579;7.00;10.44;11.80
777.057;777057;780083;7.00;10.44;11.80
777.559;777559;780585;7.00;10.44;11.80
778.063;778063;781089;7.00;10.44;11.80
778.566;778566;781592;7.00;10.44;11.80
779.07;779070;782096;7.09;10.44;11.80
779.573;779573;782599;7.09;10.44;11.80
780.076;780076;783102;7.09;10.44;11.71
780.579;780579;783605;7.19;10.44;11.80
781.083;781083;784109;7.19;10.44;11.80
781.586;781586;784612;7.19;10.44;11.80
782.09;782090;785116;7.28;10.44;11.71
782.592;782592;785618;7.28;10.44;11.80
783.095;783095;786121;7.28;10.53;11.80
783.599;783599;786625;7.28;10.53;11.80
784.103;784103;787129;7.38;10.53;11.80
784.606;784606;787632;7.38;10.53;11.80
785.108;785108;788134;7.38;10.53;11.80
785.612;785612;788638;7.38;10.53;11.80
786.115;786115;789141;7.38;10.53;11.80
786.619;786619;789645;7.38;10.53;11.80
787.122;787122;790148;7.38;10.53;11.80
787.625;787625;790651;7.38;10.53;11.80
788.128;788128;791154;7.38;10.53;11.80
788.632;788632;791658;7.38;10.53;11.80
789.135;789135;792161;7.38;10.53;11.80
789.639;789639;792665;7.28;10.53;11.80
790.141;790141;793167;7.28;10.53;11.80
790.645;790645;793671;7.28;10.53;11.80
791.148;791148;794174;7.28;10.53;11.80
791.652;791652;794678;7.28;10.53;11.80
792.155;792155;795181;7.28;10.53;11.80
792.658;792658;795684;7.28;10.53;11.80
793.161;793161;796187;7.19;10.53;11.80
793.665;793665;796691;7.19;10.53;11.71
794.168;794168;797194;7.19;10.53;11.71
794.672;794672;797698;7.19;10.53;11.71
795.174;795174;798200;7.28;10.53;11.71
795.678;795678;798704;7.28;10.53;11.71
796.181;796181;799207;7.28;10.53;11.71
796.685;796685;799711;7.38;10.53;11.71
797.188;797188;800214;7.38;10.53;11.80
797.691;797691;800717;7.28;10.53;11.80
798.194;798194;801220;7.28;10.53;11.80
798.698;798698;801724;7.38;10.62;11.89
799.201;799201;802227;7.28;10.62;11.89
