temps (s);temps (ms);temps;ACTU;MILIEU;LASER
454.724;454724;456039;7.66;11.25;12.70
454.727;454727;456042;7.66;11.25;12.70
454.73;454730;456045;7.66;11.16;12.70
454.733;454733;456048;7.66;11.25;12.70
454.737;454737;456052;7.66;11.16;12.70
454.74;454740;456055;7.66;11.16;12.70
454.743;454743;456058;7.66;11.25;12.70
454.746;454746;456061;7.66;11.25;12.70
454.751;454751;456066;7.66;11.16;12.70
454.754;454754;456069;7.66;11.25;12.70
454.757;454757;456072;7.66;11.25;12.70
454.761;454761;456076;7.66;11.25;12.70
454.764;454764;456079;7.66;11.25;12.70
454.767;454767;456082;7.66;11.25;12.70
454.77;454770;456085;7.66;11.16;12.70
454.774;454774;456089;7.66;11.16;12.61
454.777;454777;456092;7.66;11.25;12.70
454.78;454780;456095;7.66;11.25;12.70
454.783;454783;456098;7.66;11.25;12.70
454.787;454787;456102;7.66;11.16;12.61
454.79;454790;456105;7.66;11.25;12.70
454.794;454794;456109;7.66;11.25;12.70
454.797;454797;456112;7.66;11.25;12.70
454.801;454801;456116;7.66;11.16;12.70
454.804;454804;456119;7.66;11.16;12.70
454.807;454807;456122;7.66;11.25;12.70
454.81;454810;456125;7.66;11.25;12.70
454.814;454814;456129;7.57;11.25;12.70
454.817;454817;456132;7.66;11.25;12.70
454.82;454820;456135;7.66;11.16;12.70
454.823;454823;456138;7.66;11.16;12.70
454.827;454827;456142;7.66;11.16;12.70
454.83;454830;456145;7.66;11.16;12.70
454.833;454833;456148;7.66;11.25;12.70
454.837;454837;456152;7.66;11.16;12.70
454.841;454841;456156;7.66;11.25;12.70
454.844;454844;456159;7.66;11.25;12.70
454.847;454847;456162;7.66;11.16;12.70
454.851;454851;456166;7.66;11.25;12.70
454.854;454854;456169;7.66;11.16;12.70
454.857;454857;456172;7.66;11.25;12.70
454.86;454860;456175;7.66;11.16;12.70
454.863;454863;456178;7.66;11.25;12.61
454.867;454867;456182;7.66;11.25;12.70
454.87;454870;456185;7.66;11.16;12.70
454.873;454873;456188;7.66;11.25;12.70
454.878;454878;456193;7.66;11.25;12.70
454.881;454881;456196;7.66;11.16;12.70
454.884;454884;456199;7.66;11.16;12.70
454.887;454887;456202;7.66;11.16;12.70
454.891;454891;456206;7.66;11.25;12.70
454.894;454894;456209;7.66;11.25;12.70
454.897;454897;456212;7.66;11.16;12.70
454.9;454900;456215;7.66;11.16;12.70
454.904;454904;456219;7.66;11.16;12.70
454.907;454907;456222;7.66;11.25;12.70
454.91;454910;456225;7.66;11.25;12.70
454.913;454913;456228;7.66;11.25;12.70
454.917;454917;456232;7.66;11.16;12.70
454.921;454921;456236;7.66;11.25;12.70
454.924;454924;456239;7.66;11.25;12.70
454.927;454927;456242;7.66;11.25;12.70
454.931;454931;456246;7.66;11.16;12.70
454.934;454934;456249;7.66;11.25;12.70
454.937;454937;456252;7.66;11.25;12.70
454.94;454940;456255;7.66;11.25;12.61
454.944;454944;456259;7.66;11.16;12.70
454.947;454947;456262;7.66;11.25;12.70
454.95;454950;456265;7.66;11.25;12.70
454.953;454953;456268;7.66;11.25;12.70
454.957;454957;456272;7.66;11.25;12.61
454.96;454960;456275;7.66;11.16;12.70
454.964;454964;456279;7.66;11.25;12.70
454.968;454968;456283;7.66;11.25;12.70
454.971;454971;456286;7.66;11.16;12.70
454.974;454974;456289;7.66;11.16;12.70
454.977;454977;456292;7.66;11.16;12.70
454.98;454980;456295;7.66;11.25;12.70
454.984;454984;456299;7.66;11.16;12.70
454.987;454987;456302;7.66;11.25;12.70
454.99;454990;456305;7.66;11.16;12.70
454.993;454993;456308;7.66;11.25;12.61
454.997;454997;456312;7.66;11.25;12.70
455;455000;456315;7.66;11.25;12.70
455.003;455003;456318;7.66;11.25;12.70
455.008;455008;456323;7.66;11.25;12.61
455.011;455011;456326;7.66;11.25;12.61
455.014;455014;456329;7.66;11.16;12.70
455.017;455017;456332;7.66;11.16;12.70
455.021;455021;456336;7.66;11.16;12.70
455.024;455024;456339;7.66;11.25;12.70
455.027;455027;456342;7.66;11.16;12.70
455.03;455030;456345;7.66;11.16;12.70
455.034;455034;456349;7.66;11.25;12.70
455.037;455037;456352;7.66;11.16;12.70
455.04;455040;456355;7.66;11.16;12.70
455.043;455043;456358;7.66;11.25;12.70
455.048;455048;456363;7.66;11.25;12.70
455.051;455051;456366;7.66;11.16;12.70
455.054;455054;456369;7.66;11.16;12.70
455.057;455057;456372;7.66;11.25;12.70
455.061;455061;456376;7.66;11.25;12.70
455.064;455064;456379;7.66;11.25;12.70
455.067;455067;456382;7.66;11.16;12.70
455.07;455070;456385;7.66;11.16;12.70
455.074;455074;456389;7.66;11.25;12.70
455.077;455077;456392;7.66;11.25;12.70
455.08;455080;456395;7.66;11.25;12.61
455.083;455083;456398;7.66;11.25;12.70
455.087;455087;456402;7.66;11.16;12.70
455.091;455091;456406;7.66;11.16;12.70
455.094;455094;456409;7.66;11.25;12.70
455.097;455097;456412;7.66;11.25;12.70
455.101;455101;456416;7.66;11.25;12.61
455.104;455104;456419;7.66;11.16;12.61
455.107;455107;456422;7.66;11.25;12.70
455.11;455110;456425;7.66;11.25;12.70
455.114;455114;456429;7.66;11.25;12.70
455.117;455117;456432;7.66;11.25;12.70
455.12;455120;456435;7.66;11.16;12.61
455.123;455123;456438;7.66;11.25;12.70
455.127;455127;456442;7.66;11.16;12.70
455.13;455130;456445;7.66;11.16;12.70
455.134;455134;456449;7.66;11.25;12.70
455.138;455138;456453;7.66;11.25;12.70
455.141;455141;456456;7.66;11.16;12.70
455.144;455144;456459;7.66;11.25;12.70
455.147;455147;456462;7.66;11.25;12.70
455.15;455150;456465;7.66;11.16;12.61
455.154;455154;456469;7.66;11.16;12.70
455.157;455157;456472;7.66;11.25;12.70
455.16;455160;456475;7.66;11.25;12.70
455.163;455163;456478;7.66;11.25;12.61
455.167;455167;456482;7.66;11.25;12.70
455.17;455170;456485;7.66;11.25;12.61
455.173;455173;456488;7.66;11.25;12.61
455.178;455178;456493;7.66;11.25;12.70
455.181;455181;456496;7.66;11.25;12.70
455.184;455184;456499;7.66;11.16;12.61
455.187;455187;456502;7.66;11.16;12.70
455.191;455191;456506;7.66;11.16;12.70
455.194;455194;456509;7.66;11.25;12.70
455.197;455197;456512;7.66;11.16;12.70
455.2;455200;456515;7.66;11.16;12.61
455.204;455204;456519;7.66;11.25;12.70
455.207;455207;456522;7.66;11.25;12.70
455.21;455210;456525;7.66;11.25;12.70
455.213;455213;456528;7.66;11.16;12.70
455.217;455217;456532;7.66;11.25;12.61
455.221;455221;456536;7.66;11.16;12.70
455.224;455224;456539;7.66;11.25;12.70
455.227;455227;456542;7.66;11.16;12.61
455.231;455231;456546;7.66;11.16;12.70
455.234;455234;456549;7.66;11.25;12.70
455.237;455237;456552;7.66;11.16;12.70
455.24;455240;456555;7.66;11.16;12.70
455.244;455244;456559;7.66;11.25;12.70
455.247;455247;456562;7.66;11.25;12.70
455.25;455250;456565;7.66;11.16;12.70
455.253;455253;456568;7.66;11.16;12.70
455.257;455257;456572;7.66;11.25;12.70
455.261;455261;456576;7.66;11.16;12.70
455.264;455264;456579;7.66;11.25;12.70
455.267;455267;456582;7.66;11.25;12.70
455.271;455271;456586;7.66;11.16;12.70
455.274;455274;456589;7.66;11.16;12.70
455.277;455277;456592;7.66;11.25;12.70
455.28;455280;456595;7.66;11.16;12.70
455.284;455284;456599;7.66;11.16;12.70
455.287;455287;456602;7.66;11.16;12.70
455.29;455290;456605;7.66;11.16;12.70
455.293;455293;456608;7.66;11.16;12.70
455.297;455297;456612;7.66;11.25;12.70
455.3;455300;456615;7.66;11.25;12.70
455.304;455304;456619;7.57;11.16;12.70
455.308;455308;456623;7.66;11.16;12.70
455.311;455311;456626;7.66;11.16;12.61
455.314;455314;456629;7.66;11.25;12.70
455.317;455317;456632;7.66;11.16;12.61
455.321;455321;456636;7.66;11.25;12.70
455.324;455324;456639;7.66;11.25;12.70
455.327;455327;456642;7.66;11.16;12.70
455.33;455330;456645;7.66;11.16;12.70
455.333;455333;456648;7.66;11.25;12.61
455.337;455337;456652;7.66;11.25;12.70
455.34;455340;456655;7.66;11.25;12.61
455.343;455343;456658;7.66;11.16;12.61
455.348;455348;456663;7.66;11.25;12.70
455.351;455351;456666;7.66;11.16;12.70
455.354;455354;456669;7.66;11.25;12.70
455.357;455357;456672;7.66;11.25;12.70
455.361;455361;456676;7.66;11.25;12.70
455.364;455364;456679;7.66;11.25;12.70
455.367;455367;456682;7.66;11.16;12.70
455.37;455370;456685;7.66;11.25;12.70
455.374;455374;456689;7.66;11.25;12.70
455.377;455377;456692;7.66;11.25;12.70
455.38;455380;456695;7.66;11.25;12.70
455.383;455383;456698;7.66;11.25;12.70
455.387;455387;456702;7.66;11.25;12.61
455.391;455391;456706;7.66;11.25;12.70
455.394;455394;456709;7.66;11.16;12.70
455.398;455398;456713;7.66;11.25;12.70
455.401;455401;456716;7.66;11.25;12.70
455.404;455404;456719;7.66;11.16;12.70
455.407;455407;456722;7.66;11.16;12.61
455.411;455411;456726;7.66;11.25;12.70
455.414;455414;456729;7.66;11.25;12.70
455.417;455417;456732;7.66;11.25;12.70
455.42;455420;456735;7.66;11.16;12.70
455.424;455424;456739;7.66;11.25;12.70
455.427;455427;456742;7.66;11.25;12.70
455.43;455430;456745;7.66;11.25;12.61
455.434;455434;456749;7.66;11.16;12.61
455.438;455438;456753;7.66;11.16;12.70
455.441;455441;456756;7.66;11.16;12.70
455.444;455444;456759;7.66;11.25;12.70
455.447;455447;456762;7.66;11.25;12.70
455.451;455451;456766;7.66;11.25;12.70
455.454;455454;456769;7.66;11.25;12.70
455.457;455457;456772;7.66;11.16;12.70
455.46;455460;456775;7.66;11.16;12.70
455.464;455464;456779;7.66;11.16;12.61
455.467;455467;456782;7.66;11.25;12.70
455.47;455470;456785;7.66;11.25;12.70
455.473;455473;456788;7.66;11.25;12.70
455.478;455478;456793;7.66;11.16;12.61
455.481;455481;456796;7.66;11.16;12.70
455.484;455484;456799;7.66;11.16;12.70
455.488;455488;456803;7.66;11.25;12.70
455.491;455491;456806;7.66;11.25;12.70
455.494;455494;456809;7.66;11.25;12.70
455.497;455497;456812;7.66;11.25;12.70
455.501;455501;456816;7.66;11.25;12.70
455.504;455504;456819;7.66;11.16;12.61
455.507;455507;456822;7.66;11.25;12.70
455.51;455510;456825;7.66;11.25;12.70
455.514;455514;456829;7.66;11.25;12.70
455.518;455518;456833;7.66;11.25;12.70
455.521;455521;456836;7.66;11.25;12.70
455.524;455524;456839;7.66;11.25;12.61
455.528;455528;456843;7.66;11.16;12.61
455.531;455531;456846;7.66;11.16;12.70
455.534;455534;456849;7.66;11.25;12.70
455.537;455537;456852;7.66;11.25;12.70
455.541;455541;456856;7.66;11.25;12.70
455.544;455544;456859;7.66;11.25;12.70
455.547;455547;456862;7.66;11.16;12.70
455.55;455550;456865;7.66;11.25;12.70
455.554;455554;456869;7.66;11.25;12.70
455.557;455557;456872;7.57;11.25;12.61
455.561;455561;456876;7.57;11.25;12.70
455.565;455565;456880;7.66;11.16;12.70
455.568;455568;456883;7.66;11.25;12.70
455.571;455571;456886;7.66;11.25;12.70
455.574;455574;456889;7.66;11.16;12.70
455.577;455577;456892;7.66;11.16;12.61
455.581;455581;456896;7.66;11.25;12.70
455.584;455584;456899;7.66;11.16;12.70
455.587;455587;456902;7.66;11.16;12.61
455.59;455590;456905;7.66;11.25;12.70
455.594;455594;456909;7.66;11.25;12.70
455.597;455597;456912;7.66;11.25;12.70
455.6;455600;456915;7.66;11.16;12.70
455.605;455605;456920;7.66;11.16;12.70
455.608;455608;456923;7.66;11.25;12.70
455.611;455611;456926;7.66;11.25;12.70
455.614;455614;456929;7.66;11.16;12.70
455.618;455618;456933;7.66;11.16;12.70
455.621;455621;456936;7.66;11.16;12.70
455.624;455624;456939;7.66;11.16;12.70
455.627;455627;456942;7.66;11.16;12.61
455.631;455631;456946;7.66;11.25;12.70
455.634;455634;456949;7.66;11.16;12.70
455.637;455637;456952;7.66;11.25;12.70
455.64;455640;456955;7.66;11.25;12.61
455.645;455645;456960;7.66;11.25;12.70
455.648;455648;456963;7.66;11.16;12.70
455.651;455651;456966;7.66;11.25;12.70
455.654;455654;456969;7.66;11.25;12.70
455.658;455658;456973;7.66;11.16;12.61
455.661;455661;456976;7.66;11.16;12.70
455.664;455664;456979;7.66;11.25;12.70
455.667;455667;456982;7.66;11.16;12.70
455.671;455671;456986;7.66;11.25;12.70
455.674;455674;456989;7.66;11.16;12.70
455.677;455677;456992;7.66;11.16;12.61
455.68;455680;456995;7.66;11.16;12.70
455.684;455684;456999;7.66;11.25;12.70
455.688;455688;457003;7.66;11.25;12.61
455.691;455691;457006;7.66;11.25;12.70
455.694;455694;457009;7.57;11.25;12.70
455.698;455698;457013;7.57;11.16;12.70
455.701;455701;457016;7.66;11.25;12.61
455.704;455704;457019;7.66;11.25;12.70
455.707;455707;457022;7.66;11.16;12.70
455.711;455711;457026;7.57;11.25;12.70
455.714;455714;457029;7.66;11.25;12.70
455.717;455717;457032;7.66;11.16;12.70
455.72;455720;457035;7.66;11.16;12.70
455.724;455724;457039;7.66;11.25;12.70
455.727;455727;457042;7.66;11.16;12.70
455.731;455731;457046;7.66;11.25;12.70
455.735;455735;457050;7.66;11.25;12.61
455.738;455738;457053;7.66;11.16;12.70
455.741;455741;457056;7.66;11.25;12.70
455.744;455744;457059;7.66;11.25;12.70
455.748;455748;457063;7.66;11.25;12.70
455.751;455751;457066;7.66;11.16;12.70
455.754;455754;457069;7.66;11.25;12.70
455.757;455757;457072;7.66;11.16;12.70
455.76;455760;457075;7.66;11.25;12.70
455.764;455764;457079;7.57;11.25;12.70
455.767;455767;457082;7.66;11.16;12.61
455.77;455770;457085;7.66;11.25;12.70
455.775;455775;457090;7.66;11.16;12.70
455.778;455778;457093;7.66;11.16;12.70
455.781;455781;457096;7.66;11.25;12.70
455.784;455784;457099;7.66;11.25;12.70
455.788;455788;457103;7.66;11.25;12.61
455.791;455791;457106;7.66;11.16;12.70
455.794;455794;457109;7.66;11.25;12.70
455.797;455797;457112;7.66;11.16;12.70
455.801;455801;457116;7.66;11.25;12.61
455.804;455804;457119;7.66;11.16;12.70
455.807;455807;457122;7.66;11.25;12.70
455.81;455810;457125;7.66;11.16;12.70
455.814;455814;457129;7.66;11.25;12.70
455.818;455818;457133;7.66;11.25;12.70
455.821;455821;457136;7.66;11.16;12.70
455.824;455824;457139;7.66;11.25;12.70
455.828;455828;457143;7.66;11.16;12.70
455.831;455831;457146;7.66;11.16;12.70
455.834;455834;457149;7.66;11.25;12.61
455.837;455837;457152;7.66;11.16;12.70
455.841;455841;457156;7.66;11.25;12.70
455.844;455844;457159;7.66;11.25;12.70
455.847;455847;457162;7.66;11.16;12.61
455.85;455850;457165;7.66;11.25;12.70
455.854;455854;457169;7.66;11.25;12.70
455.857;455857;457172;7.66;11.25;12.70
455.861;455861;457176;7.66;11.25;12.70
455.864;455864;457179;7.66;11.25;12.70
455.868;455868;457183;7.66;11.25;12.70
455.871;455871;457186;7.66;11.25;12.70
455.874;455874;457189;7.66;11.25;12.70
455.877;455877;457192;7.66;11.16;12.70
455.881;455881;457196;7.66;11.25;12.61
455.884;455884;457199;7.66;11.25;12.70
455.887;455887;457202;7.66;11.25;12.61
455.89;455890;457205;7.66;11.25;12.70
455.894;455894;457209;7.66;11.25;12.70
455.897;455897;457212;7.66;11.16;12.61
455.901;455901;457216;7.66;11.25;12.70
455.905;455905;457220;7.66;11.25;12.70
455.908;455908;457223;7.66;11.25;12.61
455.911;455911;457226;7.66;11.25;12.70
455.914;455914;457229;7.66;11.25;12.70
455.918;455918;457233;7.66;11.16;12.61
455.921;455921;457236;7.66;11.25;12.70
455.924;455924;457239;7.66;11.25;12.61
455.927;455927;457242;7.66;11.25;12.61
455.931;455931;457246;7.66;11.25;12.61
455.934;455934;457249;7.66;11.25;12.70
455.937;455937;457252;7.66;11.16;12.70
455.94;455940;457255;7.66;11.25;12.70
455.945;455945;457260;7.66;11.16;12.61
455.948;455948;457263;7.66;11.25;12.70
455.951;455951;457266;7.66;11.25;12.70
455.954;455954;457269;7.66;11.25;12.70
455.958;455958;457273;7.66;11.16;12.61
455.961;455961;457276;7.66;11.16;12.70
455.964;455964;457279;7.66;11.25;12.70
455.967;455967;457282;7.66;11.16;12.70
455.971;455971;457286;7.66;11.25;12.70
455.974;455974;457289;7.57;11.16;12.70
455.977;455977;457292;7.66;11.25;12.70
455.98;455980;457295;7.66;11.25;12.70
455.984;455984;457299;7.66;11.16;12.61
455.988;455988;457303;7.66;11.16;12.70
455.991;455991;457306;7.66;11.25;12.70
455.994;455994;457309;7.66;11.25;12.70
455.998;455998;457313;7.66;11.25;12.70
456.001;456001;457316;7.66;11.25;12.70
456.004;456004;457319;7.66;11.25;12.70
456.007;456007;457322;7.66;11.25;12.70
456.011;456011;457326;7.57;11.25;12.70
456.014;456014;457329;7.57;11.25;12.70
456.017;456017;457332;7.66;11.25;12.70
456.02;456020;457335;7.66;11.25;12.70
456.024;456024;457339;7.66;11.25;12.61
456.027;456027;457342;7.66;11.16;12.61
456.031;456031;457346;7.66;11.25;12.70
456.035;456035;457350;7.66;11.16;12.70
456.038;456038;457353;7.66;11.25;12.70
456.041;456041;457356;7.66;11.25;12.61
456.044;456044;457359;7.66;11.25;12.70
456.047;456047;457362;7.66;11.25;12.61
456.051;456051;457366;7.66;11.25;12.70
456.054;456054;457369;7.66;11.25;12.70
456.057;456057;457372;7.66;11.25;12.61
456.06;456060;457375;7.66;11.25;12.61
456.064;456064;457379;7.66;11.25;12.61
456.067;456067;457382;7.66;11.16;12.70
456.07;456070;457385;7.66;11.16;12.70
456.075;456075;457390;7.66;11.25;12.61
456.078;456078;457393;7.66;11.25;12.70
456.081;456081;457396;7.66;11.25;12.70
456.084;456084;457399;7.66;11.16;12.70
456.088;456088;457403;7.66;11.25;12.61
456.091;456091;457406;7.66;11.25;12.70
456.094;456094;457409;7.66;11.25;12.70
456.097;456097;457412;7.66;11.16;12.61
456.101;456101;457416;7.66;11.16;12.70
456.104;456104;457419;7.66;11.25;12.70
456.107;456107;457422;7.66;11.25;12.70
456.11;456110;457425;7.66;11.25;12.70
456.115;456115;457430;7.66;11.25;12.70
456.118;456118;457433;7.66;11.16;12.61
456.121;456121;457436;7.66;11.25;12.70
456.124;456124;457439;7.66;11.25;12.61
456.128;456128;457443;7.66;11.25;12.70
456.131;456131;457446;7.66;11.25;12.70
456.134;456134;457449;7.66;11.25;12.61
456.137;456137;457452;7.57;11.25;12.70
456.141;456141;457456;7.66;11.25;12.70
456.144;456144;457459;7.66;11.25;12.70
456.147;456147;457462;7.66;11.25;12.61
456.15;456150;457465;7.66;11.25;12.61
456.154;456154;457469;7.66;11.25;12.70
456.158;456158;457473;7.66;11.25;12.61
456.161;456161;457476;7.66;11.25;12.70
456.164;456164;457479;7.66;11.25;12.70
456.168;456168;457483;7.66;11.25;12.61
456.171;456171;457486;7.66;11.25;12.70
456.174;456174;457489;7.66;11.25;12.70
456.177;456177;457492;7.66;11.25;12.70
456.181;456181;457496;7.66;11.25;12.61
456.184;456184;457499;7.66;11.25;12.70
456.187;456187;457502;7.66;11.25;12.70
456.19;456190;457505;7.66;11.25;12.70
456.194;456194;457509;7.66;11.25;12.70
456.197;456197;457512;7.66;11.25;12.70
456.201;456201;457516;7.66;11.16;12.70
456.205;456205;457520;7.66;11.25;12.70
456.208;456208;457523;7.66;11.25;12.61
456.211;456211;457526;7.66;11.25;12.70
456.214;456214;457529;7.66;11.25;12.70
456.217;456217;457532;7.66;11.16;12.61
456.221;456221;457536;7.66;11.25;12.70
456.224;456224;457539;7.66;11.16;12.70
456.227;456227;457542;7.66;11.25;12.61
456.23;456230;457545;7.66;11.25;12.61
456.234;456234;457549;7.66;11.25;12.70
456.237;456237;457552;7.66;11.25;12.61
456.24;456240;457555;7.66;11.25;12.70
456.245;456245;457560;7.66;11.25;12.70
456.248;456248;457563;7.66;11.25;12.61
456.251;456251;457566;7.66;11.25;12.70
456.254;456254;457569;7.66;11.25;12.61
456.258;456258;457573;7.66;11.25;12.61
456.261;456261;457576;7.66;11.16;12.61
456.264;456264;457579;7.66;11.25;12.70
456.267;456267;457582;7.66;11.25;12.70
456.271;456271;457586;7.66;11.16;12.70
456.274;456274;457589;7.57;11.25;12.70
456.277;456277;457592;7.66;11.25;12.61
456.28;456280;457595;7.66;11.25;12.70
456.285;456285;457600;7.66;11.25;12.70
456.288;456288;457603;7.66;11.16;12.61
456.291;456291;457606;7.66;11.16;12.70
456.294;456294;457609;7.66;11.25;12.70
456.298;456298;457613;7.66;11.25;12.70
456.301;456301;457616;7.66;11.25;12.70
456.304;456304;457619;7.66;11.25;12.70
456.307;456307;457622;7.66;11.25;12.70
456.311;456311;457626;7.66;11.25;12.70
456.314;456314;457629;7.66;11.16;12.70
456.317;456317;457632;7.66;11.25;12.61
456.32;456320;457635;7.66;11.16;12.70
456.324;456324;457639;7.66;11.16;12.70
456.328;456328;457643;7.66;11.25;12.70
456.331;456331;457646;7.66;11.25;12.61
456.334;456334;457649;7.66;11.25;12.61
456.338;456338;457653;7.66;11.25;12.61
456.341;456341;457656;7.66;11.16;12.70
456.344;456344;457659;7.66;11.25;12.70
456.347;456347;457662;7.66;11.25;12.61
456.351;456351;457666;7.66;11.25;12.61
456.354;456354;457669;7.66;11.16;12.61
456.357;456357;457672;7.66;11.16;12.70
456.36;456360;457675;7.66;11.25;12.70
456.364;456364;457679;7.66;11.25;12.70
456.367;456367;457682;7.66;11.16;12.61
456.371;456371;457686;7.66;11.25;12.70
456.375;456375;457690;7.66;11.25;12.70
456.378;456378;457693;7.66;11.16;12.61
456.381;456381;457696;7.66;11.25;12.61
456.384;456384;457699;7.66;11.25;12.61
456.388;456388;457703;7.66;11.25;12.70
456.391;456391;457706;7.66;11.25;12.61
456.394;456394;457709;7.66;11.25;12.70
456.397;456397;457712;7.66;11.25;12.70
456.401;456401;457716;7.66;11.25;12.70
456.404;456404;457719;7.66;11.25;12.70
456.407;456407;457722;7.66;11.25;12.61
456.41;456410;457725;7.66;11.25;12.70
456.415;456415;457730;7.66;11.25;12.70
456.418;456418;457733;7.66;11.25;12.61
456.421;456421;457736;7.66;11.25;12.70
456.424;456424;457739;7.66;11.25;12.70
456.428;456428;457743;7.66;11.16;12.61
456.431;456431;457746;7.66;11.25;12.61
456.434;456434;457749;7.66;11.25;12.70
456.437;456437;457752;7.66;11.25;12.61
456.441;456441;457756;7.66;11.25;12.70
456.444;456444;457759;7.66;11.25;12.70
456.447;456447;457762;7.66;11.16;12.70
456.45;456450;457765;7.66;11.25;12.61
456.454;456454;457769;7.66;11.25;12.61
456.458;456458;457773;7.66;11.25;12.70
456.461;456461;457776;7.66;11.25;12.70
456.464;456464;457779;7.66;11.25;12.70
456.468;456468;457783;7.66;11.25;12.70
456.471;456471;457786;7.66;11.25;12.70
456.474;456474;457789;7.66;11.25;12.70
456.477;456477;457792;7.66;11.16;12.70
456.481;456481;457796;7.66;11.25;12.70
456.484;456484;457799;7.66;11.25;12.61
456.487;456487;457802;7.66;11.25;12.61
456.49;456490;457805;7.66;11.25;12.70
456.494;456494;457809;7.66;11.25;12.61
456.497;456497;457812;7.57;11.25;12.61
456.501;456501;457816;7.66;11.25;12.70
456.505;456505;457820;7.66;11.25;12.70
456.508;456508;457823;7.66;11.25;12.70
456.511;456511;457826;7.66;11.25;12.70
456.514;456514;457829;7.66;11.25;12.61
456.517;456517;457832;7.66;11.16;12.61
456.521;456521;457836;7.66;11.25;12.70
456.524;456524;457839;7.66;11.16;12.61
456.527;456527;457842;7.66;11.25;12.70
456.53;456530;457845;7.66;11.25;12.61
456.534;456534;457849;7.66;11.25;12.70
456.537;456537;457852;7.66;11.25;12.70
456.541;456541;457856;7.66;11.16;12.61
456.545;456545;457860;7.66;11.25;12.61
456.548;456548;457863;7.66;11.25;12.70
456.551;456551;457866;7.66;11.25;12.61
456.554;456554;457869;7.66;11.25;12.70
456.558;456558;457873;7.66;11.25;12.70
456.561;456561;457876;7.66;11.25;12.61
456.564;456564;457879;7.66;11.16;12.70
456.567;456567;457882;7.57;11.25;12.70
456.571;456571;457886;7.66;11.25;12.70
456.574;456574;457889;7.66;11.25;12.61
456.577;456577;457892;7.66;11.25;12.70
456.58;456580;457895;7.66;11.16;12.70
456.585;456585;457900;7.66;11.25;12.61
456.588;456588;457903;7.66;11.16;12.61
456.591;456591;457906;7.66;11.25;12.70
456.594;456594;457909;7.66;11.25;12.70
456.598;456598;457913;7.66;11.16;12.61
456.601;456601;457916;7.66;11.25;12.61
456.604;456604;457919;7.66;11.16;12.70
456.607;456607;457922;7.66;11.25;12.70
456.611;456611;457926;7.57;11.25;12.70
456.614;456614;457929;7.66;11.16;12.70
456.617;456617;457932;7.66;11.16;12.70
456.62;456620;457935;7.66;11.25;12.61
456.624;456624;457939;7.66;11.25;12.70
456.628;456628;457943;7.66;11.25;12.70
456.631;456631;457946;7.66;11.25;12.61
456.634;456634;457949;7.66;11.16;12.70
456.638;456638;457953;7.66;11.16;12.70
456.641;456641;457956;7.66;11.25;12.70
456.644;456644;457959;7.66;11.25;12.70
456.647;456647;457962;7.66;11.16;12.61
456.651;456651;457966;7.66;11.25;12.70
456.654;456654;457969;7.66;11.25;12.70
456.657;456657;457972;7.66;11.25;12.70
456.66;456660;457975;7.66;11.25;12.61
456.664;456664;457979;7.66;11.25;12.70
456.667;456667;457982;7.66;11.16;12.70
456.671;456671;457986;7.66;11.25;12.61
456.675;456675;457990;7.66;11.25;12.70
456.678;456678;457993;7.66;11.25;12.61
456.681;456681;457996;7.66;11.25;12.61
456.684;456684;457999;7.66;11.25;12.70
456.688;456688;458003;7.66;11.16;12.70
456.691;456691;458006;7.66;11.25;12.61
456.694;456694;458009;7.66;11.25;12.70
456.697;456697;458012;7.66;11.16;12.70
456.701;456701;458016;7.66;11.25;12.70
456.704;456704;458019;7.66;11.25;12.61
456.707;456707;458022;7.66;11.25;12.70
456.71;456710;458025;7.66;11.25;12.70
456.715;456715;458030;7.66;11.25;12.70
456.718;456718;458033;7.66;11.25;12.61
456.721;456721;458036;7.66;11.25;12.61
456.725;456725;458040;7.66;11.25;12.70
456.728;456728;458043;7.66;11.25;12.70
456.731;456731;458046;7.66;11.16;12.70
456.734;456734;458049;7.66;11.25;12.70
456.737;456737;458052;7.66;11.16;12.70
456.741;456741;458056;7.66;11.16;12.70
456.744;456744;458059;7.66;11.25;12.70
456.747;456747;458062;7.66;11.25;12.70
456.75;456750;458065;7.66;11.25;12.70
456.755;456755;458070;7.66;11.25;12.70
456.758;456758;458073;7.57;11.16;12.70
456.761;456761;458076;7.66;11.25;12.70
456.765;456765;458080;7.66;11.16;12.70
456.768;456768;458083;7.66;11.25;12.61
456.771;456771;458086;7.66;11.16;12.70
456.774;456774;458089;7.66;11.25;12.70
456.778;456778;458093;7.66;11.25;12.70
456.781;456781;458096;7.66;11.16;12.70
456.784;456784;458099;7.66;11.25;12.70
456.787;456787;458102;7.66;11.25;12.70
456.791;456791;458106;7.66;11.25;12.70
456.794;456794;458109;7.66;11.25;12.61
456.798;456798;458113;7.66;11.25;12.61
456.801;456801;458116;7.66;11.25;12.61
456.805;456805;458120;7.66;11.25;12.70
456.808;456808;458123;7.66;11.25;12.61
456.811;456811;458126;7.66;11.25;12.61
456.814;456814;458129;7.66;11.25;12.61
456.818;456818;458133;7.66;11.25;12.70
456.821;456821;458136;7.66;11.25;12.61
456.824;456824;458139;7.66;11.25;12.61
456.828;456828;458143;7.66;11.25;12.70
456.831;456831;458146;7.66;11.16;12.70
456.834;456834;458149;7.66;11.16;12.70
456.837;456837;458152;7.66;11.25;12.61
